NrFeat,Model,Step,train.isOptimal,validation.isOptimal,test.isOptimal
3,450,18,0.7958,0.9167,0.8040
3,450,19,0.8208,0.9167,0.8040
3,450,20,0.8458,0.9333,0.8141
3,450,21,0.8625,0.9333,0.8342
3,450,22,0.8208,0.8833,0.8342
3,450,23,0.8292,0.8333,0.8040
3,450,24,0.7958,0.8167,0.8141
3,450,25,0.8250,0.8000,0.8392
3,450,26,0.8208,0.8500,0.8141
3,450,27,0.8083,0.8167,0.8141
3,450,28,0.7833,0.8500,0.8040
3,450,29,0.8250,0.8333,0.8543
3,450,30,0.7958,0.8333,0.8342
3,450,31,0.8125,0.8167,0.8492
3,450,32,0.7958,0.8833,0.8643
3,450,33,0.7875,0.8667,0.8744
3,450,34,0.8000,0.8333,0.8291
3,450,35,0.8125,0.8667,0.8191
3,450,36,0.8125,0.8833,0.8442
3,450,37,0.8458,0.8500,0.8442
3,450,38,0.8292,0.8500,0.8191
3,450,39,0.8083,0.8833,0.8191
3,450,40,0.8333,0.8667,0.8392
3,450,41,0.8333,0.8667,0.8442
3,450,42,0.8167,0.8833,0.8593
3,450,43,0.7875,0.8833,0.8593
3,450,44,0.7833,0.8833,0.8894
3,450,45,0.8042,0.8833,0.8744
3,450,46,0.8208,0.8833,0.8945
3,450,47,0.8167,0.8833,0.8543
3,450,48,0.8625,0.8833,0.8442
3,450,49,0.8792,0.9167,0.8543
3,450,50,0.8625,0.9833,0.8744
3,450,51,0.8625,0.9000,0.8744
3,450,52,0.8625,0.8500,0.8794
3,450,53,0.8542,0.8500,0.8643
3,450,54,0.8458,0.8667,0.8593
3,450,55,0.8542,0.8833,0.8643
3,450,56,0.8667,0.8667,0.8543
3,450,57,0.8792,0.8500,0.8492
3,450,58,0.8792,0.8500,0.8643
3,450,59,0.8750,0.8167,0.8593
3,450,60,0.8958,0.8000,0.8744
3,450,61,0.8792,0.8000,0.8543
3,450,62,0.8958,0.8667,0.8744
3,450,63,0.9042,0.9333,0.8844
3,450,64,0.9083,0.9167,0.8945
3,450,65,0.8917,0.8667,0.9095
3,450,66,0.9125,0.9000,0.8894
3,450,67,0.9167,0.9000,0.8894
3,450,68,0.9125,0.9167,0.8995
3,450,69,0.8875,0.9000,0.9045
3,450,70,0.8917,0.9000,0.9246
3,450,71,0.9167,0.9000,0.9045
3,450,72,0.9125,0.8833,0.8945
3,450,73,0.9208,0.9500,0.9045
3,450,74,0.9292,0.9667,0.8995
3,450,75,0.9208,0.9333,0.9146
3,450,76,0.9333,0.9667,0.9246
3,450,77,0.9458,0.9667,0.9497
3,450,78,0.9333,0.9833,0.9347
3,450,79,0.9417,0.9667,0.9246
3,450,80,0.9375,0.9500,0.9548
3,450,81,0.9458,0.9500,0.9698
3,450,82,0.9583,0.9667,0.9648
3,450,83,0.9625,1.0000,0.9447
3,450,84,0.9708,0.9667,0.9548
3,450,85,0.9667,0.9667,0.9548
3,450,86,0.9708,0.9667,0.9497
3,450,87,0.9708,0.9833,0.9648
3,450,88,0.9708,1.0000,0.9648
3,450,89,0.9833,0.9833,0.9849
3,450,90,0.9792,0.9833,0.9799
3,450,91,0.9833,1.0000,0.9799
3,450,92,0.9750,1.0000,0.9799
3,450,93,0.9792,1.0000,0.9950
3,450,94,0.9750,1.0000,0.9950
3,450,95,0.9875,1.0000,0.9899
3,450,96,0.9917,1.0000,0.9899
3,450,97,0.9875,1.0000,0.9849
3,450,98,0.9917,1.0000,0.9950
3,450,99,1.0000,0.9833,1.0000
3,450,100,1.0000,1.0000,1.0000
3,451,1,0.8667,0.7500,0.8040
3,451,2,0.8333,0.6667,0.7588
3,451,3,0.7667,0.6833,0.7638
3,451,4,0.7417,0.7167,0.7236
3,451,5,0.7708,0.7667,0.7538
3,451,6,0.8042,0.7833,0.7588
3,451,7,0.8083,0.7333,0.7839
3,451,8,0.8167,0.8167,0.7688
3,451,9,0.7833,0.8000,0.7638
3,451,10,0.7833,0.8833,0.8040
3,451,11,0.7958,0.8833,0.7889
3,451,12,0.8000,0.8167,0.8090
3,451,13,0.8167,0.8167,0.8090
3,451,14,0.8125,0.8333,0.7990
3,451,15,0.8042,0.8333,0.8040
3,451,16,0.8042,0.8500,0.8291
3,451,17,0.8042,0.8667,0.7940
3,451,18,0.7958,0.9167,0.8141
3,451,19,0.8250,0.9000,0.8040
3,451,20,0.8500,0.9167,0.8090
3,451,21,0.8667,0.9333,0.8291
3,451,22,0.8292,0.8833,0.8241
3,451,23,0.8375,0.8500,0.7990
3,451,24,0.8042,0.8333,0.8141
3,451,25,0.8167,0.8167,0.8342
3,451,26,0.8208,0.8500,0.8191
3,451,27,0.8125,0.8167,0.8191
3,451,28,0.7667,0.8500,0.8090
3,451,29,0.8042,0.8667,0.8543
3,451,30,0.7792,0.8667,0.8241
3,451,31,0.8000,0.8333,0.8392
3,451,32,0.7917,0.8833,0.8693
3,451,33,0.8000,0.8667,0.8844
3,451,34,0.8125,0.8333,0.8392
3,451,35,0.8167,0.8500,0.8291
3,451,36,0.8125,0.8833,0.8442
3,451,37,0.8333,0.8500,0.8492
3,451,38,0.8208,0.8500,0.8191
3,451,39,0.8125,0.8833,0.8191
3,451,40,0.8375,0.8667,0.8392
3,451,41,0.8417,0.8667,0.8492
3,451,42,0.8167,0.8833,0.8593
3,451,43,0.7833,0.8833,0.8593
3,451,44,0.7750,0.9000,0.8844
3,451,45,0.8000,0.9000,0.8693
3,451,46,0.8125,0.8833,0.8844
3,451,47,0.8125,0.8833,0.8492
3,451,48,0.8500,0.8833,0.8593
3,451,49,0.8625,0.9167,0.8593
3,451,50,0.8625,0.9833,0.8844
3,451,51,0.8542,0.9000,0.8744
3,451,52,0.8500,0.8500,0.8844
3,451,53,0.8458,0.8500,0.8693
3,451,54,0.8458,0.8667,0.8744
3,451,55,0.8542,0.8833,0.8744
3,451,56,0.8708,0.8667,0.8643
3,451,57,0.8833,0.8333,0.8593
3,451,58,0.8833,0.8500,0.8643
3,451,59,0.8750,0.8333,0.8643
3,451,60,0.8917,0.8167,0.8794
3,451,61,0.8708,0.8167,0.8643
3,451,62,0.8833,0.8833,0.8794
3,451,63,0.9042,0.9333,0.8794
3,451,64,0.9083,0.9333,0.8794
3,451,65,0.8875,0.8833,0.9095
3,451,66,0.9167,0.9167,0.8945
3,451,67,0.9250,0.9333,0.8844
3,451,68,0.9125,0.9167,0.8995
3,451,69,0.8875,0.9000,0.8995
3,451,70,0.8917,0.9000,0.9196
3,451,71,0.9083,0.9000,0.8945
3,451,72,0.9083,0.8833,0.8945
3,451,73,0.9292,0.9500,0.9045
3,451,74,0.9375,0.9667,0.9045
3,451,75,0.9292,0.9333,0.9146
3,451,76,0.9292,0.9500,0.9246
3,451,77,0.9375,0.9500,0.9497
3,451,78,0.9333,0.9833,0.9196
3,451,79,0.9417,0.9667,0.9196
3,451,80,0.9417,0.9500,0.9447
3,451,81,0.9500,0.9500,0.9698
3,451,82,0.9625,0.9500,0.9648
3,451,83,0.9708,1.0000,0.9598
3,451,84,0.9750,0.9833,0.9548
3,451,85,0.9750,0.9500,0.9447
3,451,86,0.9708,0.9500,0.9447
3,451,87,0.9667,0.9500,0.9648
3,451,88,0.9667,1.0000,0.9648
3,451,89,0.9833,0.9833,0.9799
3,451,90,0.9833,0.9833,0.9749
3,451,91,0.9875,1.0000,0.9749
3,451,92,0.9750,1.0000,0.9749
3,451,93,0.9833,1.0000,0.9950
3,451,94,0.9792,1.0000,0.9950
3,451,95,0.9833,1.0000,0.9950
3,451,96,0.9917,1.0000,1.0000
3,451,97,0.9875,1.0000,1.0000
3,451,98,0.9958,1.0000,0.9950
3,451,99,1.0000,0.9833,1.0000
3,451,100,1.0000,1.0000,1.0000
3,452,1,0.9125,0.8667,0.9347
3,452,2,0.8958,0.8667,0.9296
3,452,3,0.8708,0.8500,0.9296
3,452,4,0.8750,0.8333,0.9095
3,452,5,0.8875,0.8833,0.8945
3,452,6,0.8750,0.9333,0.8693
3,452,7,0.9000,0.8833,0.8945
3,452,8,0.8542,0.9000,0.8995
3,452,9,0.8875,0.9333,0.8894
3,452,10,0.9042,0.9333,0.8794
3,452,11,0.9292,0.9000,0.8794
3,452,12,0.9417,0.9167,0.8693
3,452,13,0.9333,0.9167,0.8593
3,452,14,0.9042,0.9333,0.8693
3,452,15,0.8833,0.9500,0.8894
3,452,16,0.8875,0.9667,0.8894
3,452,17,0.8708,0.9167,0.9045
3,452,18,0.8792,0.9000,0.8844
3,452,19,0.9208,0.9000,0.9045
3,452,20,0.9292,0.8833,0.9095
3,452,21,0.9208,0.9167,0.9095
3,452,22,0.9083,0.9000,0.9296
3,452,23,0.9125,0.9000,0.9246
3,452,24,0.8958,0.9000,0.9246
3,452,25,0.9125,0.8833,0.8945
3,452,26,0.9167,0.9000,0.8844
3,452,27,0.9042,0.9333,0.8945
3,452,28,0.9042,0.9167,0.8945
3,452,29,0.9125,0.9333,0.9095
3,452,30,0.8917,0.9000,0.9095
3,452,31,0.9042,0.8333,0.9246
3,452,32,0.8958,0.8500,0.8995
3,452,33,0.8708,0.8667,0.8995
3,452,34,0.8833,0.8667,0.8894
3,452,35,0.9000,0.8667,0.8844
3,452,36,0.9333,0.8667,0.9095
3,452,37,0.9333,0.9000,0.9095
3,452,38,0.9458,0.8833,0.8995
3,452,39,0.9292,0.8500,0.8693
3,452,40,0.9208,0.8833,0.8844
3,452,41,0.8958,0.9333,0.8794
3,452,42,0.8958,0.9167,0.8894
3,452,43,0.9000,0.9000,0.8894
3,452,44,0.9083,0.8833,0.9095
3,452,45,0.9042,0.8500,0.9447
3,452,46,0.8917,0.8833,0.9095
3,452,47,0.8625,0.8500,0.9095
3,452,48,0.8583,0.8333,0.9045
3,452,49,0.8500,0.8500,0.9045
3,452,50,0.8542,0.9167,0.9196
3,452,51,0.8833,0.9000,0.9146
3,452,52,0.9167,0.8833,0.9347
3,452,53,0.9000,0.8667,0.9296
3,452,54,0.8917,0.8833,0.9045
3,452,55,0.9083,0.8500,0.8894
3,452,56,0.9083,0.8833,0.8894
3,452,57,0.9000,0.9000,0.8995
3,452,58,0.8833,0.9500,0.8844
3,452,59,0.8958,0.9500,0.8844
3,452,60,0.9167,0.9000,0.8894
3,452,61,0.9333,0.9333,0.8894
3,452,62,0.9208,0.9167,0.8945
3,452,63,0.9333,0.8833,0.8894
3,452,64,0.9333,0.8833,0.8643
3,452,65,0.9083,0.9333,0.8693
3,452,66,0.9125,0.9167,0.8693
3,452,67,0.9333,0.9000,0.8995
3,452,68,0.9333,0.9333,0.9146
3,452,69,0.9042,0.9333,0.9397
3,452,70,0.9292,0.9167,0.9447
3,452,71,0.9250,0.9000,0.9548
3,452,72,0.9083,0.9500,0.9648
3,452,73,0.9125,0.9500,0.9548
3,452,74,0.9292,0.8833,0.9598
3,452,75,0.9417,0.8333,0.9347
3,452,76,0.9292,0.9000,0.9548
3,452,77,0.9583,0.8833,0.9548
3,452,78,0.9500,0.9167,0.9347
3,452,79,0.9458,0.9333,0.9146
3,452,80,0.9500,0.9667,0.8945
3,452,81,0.9292,0.9500,0.9095
3,452,82,0.9083,0.9167,0.9045
3,452,83,0.9042,0.9500,0.9296
3,452,84,0.9458,0.9500,0.9146
3,452,85,0.9417,0.9667,0.9095
3,452,86,0.9458,0.9333,0.9296
3,452,87,0.9458,0.9333,0.9397
3,452,88,0.9167,0.9500,0.9347
3,452,89,0.9500,0.9000,0.9397
3,452,90,0.9500,0.9167,0.9397
3,452,91,0.9500,0.9167,0.9347
3,452,92,0.9417,0.9667,0.9447
3,452,93,0.9458,0.9667,0.9648
3,452,94,0.9583,0.9667,0.9598
3,452,95,0.9333,0.9500,0.9648
3,452,96,0.9583,1.0000,0.9799
3,452,97,0.9750,0.9833,0.9950
3,452,98,0.9792,0.9833,0.9849
3,452,99,1.0000,1.0000,0.9950
3,452,100,1.0000,1.0000,1.0000
3,453,1,0.9083,0.9000,0.9397
3,453,2,0.8750,0.8333,0.8844
3,453,3,0.8417,0.7833,0.8643
3,453,4,0.8083,0.7333,0.8241
3,453,5,0.8250,0.8500,0.8040
3,453,6,0.8292,0.8500,0.8342
3,453,7,0.8625,0.8000,0.8392
3,453,8,0.8417,0.8333,0.8643
3,453,9,0.8667,0.8000,0.8593
3,453,10,0.8958,0.8000,0.8442
3,453,11,0.9083,0.8500,0.8392
3,453,12,0.8750,0.8333,0.8291
3,453,13,0.9000,0.7833,0.8342
3,453,14,0.8625,0.8000,0.8693
3,453,15,0.8375,0.8833,0.8744
3,453,16,0.8458,0.9000,0.8693
3,453,17,0.8542,0.9167,0.8794
3,453,18,0.8542,0.9167,0.8794
3,453,19,0.8708,0.9167,0.8593
3,453,20,0.9000,0.8833,0.8492
3,453,21,0.9000,0.9000,0.8693
3,453,22,0.8875,0.9333,0.8794
3,453,23,0.8833,0.9333,0.8643
3,453,24,0.8792,0.9333,0.8442
3,453,25,0.8833,0.8333,0.8593
3,453,26,0.8917,0.8500,0.8191
3,453,27,0.8750,0.9333,0.8492
3,453,28,0.8833,0.8500,0.8593
3,453,29,0.8917,0.8500,0.8844
3,453,30,0.8750,0.8000,0.8643
3,453,31,0.8875,0.7500,0.8643
3,453,32,0.8833,0.8000,0.8794
3,453,33,0.8833,0.8000,0.8945
3,453,34,0.8792,0.8000,0.8593
3,453,35,0.8583,0.8333,0.8543
3,453,36,0.8750,0.8500,0.8693
3,453,37,0.8917,0.8500,0.9095
3,453,38,0.9000,0.8667,0.8894
3,453,39,0.8708,0.8500,0.8693
3,453,40,0.9042,0.8333,0.8543
3,453,41,0.8917,0.9000,0.8995
3,453,42,0.8875,0.8833,0.8744
3,453,43,0.8625,0.8833,0.8492
3,453,44,0.8542,0.8667,0.8844
3,453,45,0.8417,0.8667,0.9146
3,453,46,0.8417,0.9167,0.8744
3,453,47,0.8458,0.8500,0.8744
3,453,48,0.8792,0.8333,0.8593
3,453,49,0.8667,0.8667,0.8593
3,453,50,0.8792,0.9333,0.8794
3,453,51,0.8708,0.9333,0.9045
3,453,52,0.9042,0.9333,0.9146
3,453,53,0.8667,0.9167,0.9246
3,453,54,0.8750,0.9333,0.8945
3,453,55,0.8708,0.8833,0.8643
3,453,56,0.9042,0.8333,0.8392
3,453,57,0.9083,0.9167,0.8643
3,453,58,0.8917,0.9333,0.8543
3,453,59,0.9250,0.9500,0.8744
3,453,60,0.9208,0.9167,0.8894
3,453,61,0.9083,0.9000,0.8945
3,453,62,0.8958,0.8833,0.9196
3,453,63,0.9208,0.8833,0.8894
3,453,64,0.9292,0.9000,0.8693
3,453,65,0.8958,0.9333,0.8643
3,453,66,0.9083,0.9167,0.8643
3,453,67,0.9208,0.8833,0.8894
3,453,68,0.9125,0.9167,0.9347
3,453,69,0.9000,0.9333,0.9497
3,453,70,0.8958,0.8833,0.9447
3,453,71,0.9125,0.8667,0.9246
3,453,72,0.9042,0.9167,0.9246
3,453,73,0.9333,0.9333,0.8995
3,453,74,0.9167,0.9333,0.8794
3,453,75,0.9250,0.9500,0.8894
3,453,76,0.9333,0.9333,0.9296
3,453,77,0.9250,0.9333,0.9196
3,453,78,0.9125,0.9500,0.9347
3,453,79,0.9167,0.9167,0.9095
3,453,80,0.9250,0.9333,0.9246
3,453,81,0.9125,0.9500,0.9347
3,453,82,0.9000,0.9500,0.9598
3,453,83,0.9375,0.9833,0.9397
3,453,84,0.9542,0.9500,0.9095
3,453,85,0.9583,0.9833,0.9196
3,453,86,0.9583,0.9500,0.9196
3,453,87,0.9500,0.9333,0.9497
3,453,88,0.9583,0.9500,0.9246
3,453,89,0.9500,0.9333,0.9548
3,453,90,0.9667,0.9167,0.9497
3,453,91,0.9583,0.9500,0.9598
3,453,92,0.9417,0.9833,0.9698
3,453,93,0.9542,0.9667,0.9598
3,453,94,0.9667,0.9833,0.9698
3,453,95,0.9583,1.0000,0.9899
3,453,96,0.9833,1.0000,0.9799
3,453,97,0.9792,1.0000,0.9899
3,453,98,0.9917,1.0000,0.9950
3,453,99,1.0000,1.0000,1.0000
3,453,100,1.0000,1.0000,1.0000
3,454,1,0.8667,0.7500,0.8040
3,454,2,0.8333,0.6667,0.7588
3,454,3,0.7667,0.6833,0.7638
3,454,4,0.7375,0.7167,0.7236
3,454,5,0.7708,0.7667,0.7538
3,454,6,0.8042,0.7833,0.7588
3,454,7,0.8083,0.7333,0.7839
3,454,8,0.8167,0.8167,0.7688
3,454,9,0.7833,0.8000,0.7638
3,454,10,0.7833,0.8833,0.8040
3,454,11,0.7958,0.8833,0.7889
3,454,12,0.8000,0.8167,0.8090
3,454,13,0.8167,0.8167,0.8090
3,454,14,0.8125,0.8333,0.7990
3,454,15,0.8042,0.8333,0.8040
3,454,16,0.8042,0.8500,0.8291
3,454,17,0.8042,0.8667,0.7940
3,454,18,0.7958,0.9167,0.8141
3,454,19,0.8250,0.9000,0.8040
3,454,20,0.8500,0.9167,0.8090
3,454,21,0.8667,0.9333,0.8291
3,454,22,0.8292,0.8833,0.8241
3,454,23,0.8375,0.8500,0.7990
3,454,24,0.8042,0.8333,0.8141
3,454,25,0.8167,0.8167,0.8342
3,454,26,0.8208,0.8500,0.8191
3,454,27,0.8125,0.8167,0.8191
3,454,28,0.7667,0.8500,0.8090
3,454,29,0.8042,0.8667,0.8543
3,454,30,0.7792,0.8667,0.8241
3,454,31,0.8000,0.8333,0.8392
3,454,32,0.7917,0.8833,0.8693
3,454,33,0.8000,0.8667,0.8844
3,454,34,0.8125,0.8333,0.8392
3,454,35,0.8167,0.8500,0.8291
3,454,36,0.8125,0.8833,0.8442
3,454,37,0.8333,0.8500,0.8492
3,454,38,0.8208,0.8500,0.8191
3,454,39,0.8125,0.8833,0.8191
3,454,40,0.8375,0.8667,0.8392
3,454,41,0.8417,0.8667,0.8492
3,454,42,0.8167,0.8833,0.8593
3,454,43,0.7833,0.8833,0.8593
3,454,44,0.7750,0.9000,0.8844
3,454,45,0.8000,0.9000,0.8693
3,454,46,0.8125,0.8833,0.8844
3,454,47,0.8125,0.8833,0.8492
3,454,48,0.8500,0.8833,0.8593
3,454,49,0.8625,0.9167,0.8593
3,454,50,0.8625,0.9833,0.8844
3,454,51,0.8542,0.9000,0.8744
3,454,52,0.8500,0.8500,0.8844
3,454,53,0.8458,0.8500,0.8693
3,454,54,0.8458,0.8667,0.8744
3,454,55,0.8542,0.8833,0.8744
3,454,56,0.8708,0.8667,0.8643
3,454,57,0.8833,0.8333,0.8593
3,454,58,0.8833,0.8500,0.8643
3,454,59,0.8750,0.8333,0.8643
3,454,60,0.8917,0.8167,0.8794
3,454,61,0.8708,0.8167,0.8643
3,454,62,0.8833,0.8833,0.8794
3,454,63,0.9042,0.9333,0.8794
3,454,64,0.9083,0.9333,0.8794
3,454,65,0.8875,0.8833,0.9095
3,454,66,0.9167,0.9167,0.8945
3,454,67,0.9250,0.9333,0.8844
3,454,68,0.9125,0.9167,0.8995
3,454,69,0.8875,0.9000,0.8995
3,454,70,0.8917,0.9000,0.9196
3,454,71,0.9083,0.9000,0.8945
3,454,72,0.9083,0.8833,0.8945
3,454,73,0.9292,0.9500,0.9045
3,454,74,0.9375,0.9667,0.9045
3,454,75,0.9292,0.9333,0.9146
3,454,76,0.9292,0.9500,0.9246
3,454,77,0.9375,0.9500,0.9497
3,454,78,0.9333,0.9833,0.9196
3,454,79,0.9417,0.9667,0.9196
3,454,80,0.9417,0.9500,0.9447
3,454,81,0.9500,0.9500,0.9698
3,454,82,0.9625,0.9500,0.9648
3,454,83,0.9708,1.0000,0.9598
3,454,84,0.9750,0.9833,0.9548
3,454,85,0.9750,0.9500,0.9447
3,454,86,0.9708,0.9500,0.9447
3,454,87,0.9667,0.9500,0.9648
3,454,88,0.9667,1.0000,0.9648
3,454,89,0.9833,0.9833,0.9799
3,454,90,0.9833,0.9833,0.9749
3,454,91,0.9875,1.0000,0.9749
3,454,92,0.9750,1.0000,0.9749
3,454,93,0.9833,1.0000,0.9950
3,454,94,0.9792,1.0000,0.9950
3,454,95,0.9833,1.0000,0.9950
3,454,96,0.9917,1.0000,1.0000
3,454,97,0.9875,1.0000,1.0000
3,454,98,0.9958,1.0000,0.9950
3,454,99,1.0000,0.9833,1.0000
3,454,100,1.0000,1.0000,1.0000
3,455,1,0.8667,0.7500,0.8040
3,455,2,0.8292,0.6667,0.7638
3,455,3,0.7667,0.7167,0.7789
3,455,4,0.7375,0.7667,0.7286
3,455,5,0.7833,0.8333,0.7437
3,455,6,0.8375,0.8333,0.7538
3,455,7,0.8333,0.8333,0.7990
3,455,8,0.8333,0.8833,0.7638
3,455,9,0.8125,0.8333,0.7487
3,455,10,0.7875,0.8500,0.7940
3,455,11,0.8167,0.8667,0.7789
3,455,12,0.8333,0.8167,0.7839
3,455,13,0.8417,0.8167,0.7739
3,455,14,0.8417,0.8167,0.7688
3,455,15,0.8292,0.8333,0.8090
3,455,16,0.8167,0.8333,0.8191
3,455,17,0.7917,0.8500,0.7990
3,455,18,0.7833,0.9000,0.8090
3,455,19,0.8042,0.9000,0.8090
3,455,20,0.8208,0.9333,0.7889
3,455,21,0.8458,0.9500,0.7940
3,455,22,0.8292,0.8667,0.7990
3,455,23,0.8417,0.8500,0.7839
3,455,24,0.8250,0.8167,0.7990
3,455,25,0.8083,0.7833,0.8241
3,455,26,0.8083,0.8000,0.8241
3,455,27,0.8000,0.8000,0.8090
3,455,28,0.7875,0.8500,0.8141
3,455,29,0.7792,0.8500,0.8492
3,455,30,0.7583,0.8667,0.8241
3,455,31,0.7833,0.8667,0.8191
3,455,32,0.7917,0.8833,0.8342
3,455,33,0.7917,0.8333,0.8191
3,455,34,0.8083,0.8167,0.7940
3,455,35,0.8083,0.8500,0.7940
3,455,36,0.8000,0.8500,0.8241
3,455,37,0.8125,0.8333,0.8291
3,455,38,0.8333,0.8500,0.7990
3,455,39,0.8250,0.8833,0.7990
3,455,40,0.8333,0.8667,0.8090
3,455,41,0.8417,0.8667,0.8141
3,455,42,0.7958,0.8333,0.8191
3,455,43,0.7625,0.8333,0.8191
3,455,44,0.7542,0.8333,0.8643
3,455,45,0.7792,0.8500,0.8643
3,455,46,0.8042,0.8667,0.8543
3,455,47,0.7875,0.8833,0.8442
3,455,48,0.8375,0.8833,0.8492
3,455,49,0.8667,0.8833,0.8392
3,455,50,0.8458,0.8833,0.8693
3,455,51,0.8458,0.8667,0.8593
3,455,52,0.8458,0.8500,0.8543
3,455,53,0.8292,0.8833,0.8392
3,455,54,0.8333,0.8333,0.8291
3,455,55,0.8250,0.8500,0.8392
3,455,56,0.8667,0.8500,0.8291
3,455,57,0.8875,0.8333,0.8342
3,455,58,0.8583,0.8333,0.8643
3,455,59,0.8667,0.8667,0.8543
3,455,60,0.8875,0.8333,0.8744
3,455,61,0.8667,0.8667,0.8693
3,455,62,0.8625,0.8833,0.8744
3,455,63,0.8750,0.9167,0.8945
3,455,64,0.8750,0.9000,0.8844
3,455,65,0.8750,0.8833,0.9095
3,455,66,0.9125,0.8833,0.9045
3,455,67,0.9042,0.8833,0.8945
3,455,68,0.8958,0.8833,0.9045
3,455,69,0.8875,0.8667,0.9146
3,455,70,0.8792,0.8667,0.9296
3,455,71,0.9000,0.8333,0.9196
3,455,72,0.8958,0.8833,0.8894
3,455,73,0.9208,0.9333,0.9196
3,455,74,0.9292,0.9500,0.9146
3,455,75,0.9083,0.9167,0.9045
3,455,76,0.9167,0.9333,0.9246
3,455,77,0.9125,0.9667,0.9397
3,455,78,0.9125,0.9833,0.8995
3,455,79,0.9375,1.0000,0.9045
3,455,80,0.9458,0.9667,0.9146
3,455,81,0.9542,0.9667,0.9548
3,455,82,0.9542,0.9667,0.9497
3,455,83,0.9500,1.0000,0.9698
3,455,84,0.9583,0.9833,0.9548
3,455,85,0.9625,0.9500,0.9548
3,455,86,0.9583,0.9500,0.9548
3,455,87,0.9542,0.9500,0.9548
3,455,88,0.9667,1.0000,0.9648
3,455,89,0.9833,0.9667,0.9849
3,455,90,0.9792,1.0000,0.9899
3,455,91,0.9792,1.0000,0.9799
3,455,92,0.9708,1.0000,0.9899
3,455,93,0.9750,0.9833,0.9950
3,455,94,0.9750,0.9667,0.9849
3,455,95,0.9583,0.9833,0.9749
3,455,96,0.9750,1.0000,0.9749
3,455,97,0.9792,1.0000,0.9749
3,455,98,0.9792,0.9833,0.9799
3,455,99,0.9917,0.9833,0.9899
3,455,100,1.0000,1.0000,1.0000
3,456,1,0.8917,0.8000,0.9095
3,456,2,0.8667,0.8000,0.9045
3,456,3,0.8458,0.7833,0.8844
3,456,4,0.8333,0.8167,0.8744
3,456,5,0.8333,0.8167,0.8442
3,456,6,0.8292,0.8833,0.8291
3,456,7,0.8458,0.8833,0.8442
3,456,8,0.8667,0.9000,0.8392
3,456,9,0.8833,0.8833,0.8492
3,456,10,0.8667,0.9000,0.8693
3,456,11,0.8583,0.8167,0.8794
3,456,12,0.8625,0.8667,0.8543
3,456,13,0.8958,0.8000,0.8392
3,456,14,0.8958,0.8167,0.8643
3,456,15,0.8708,0.8167,0.8744
3,456,16,0.8625,0.9000,0.8844
3,456,17,0.8583,0.8667,0.8693
3,456,18,0.8500,0.8333,0.8794
3,456,19,0.8708,0.9000,0.8693
3,456,20,0.8833,0.9000,0.8794
3,456,21,0.8708,0.8833,0.8744
3,456,22,0.8917,0.8500,0.8794
3,456,23,0.9000,0.8333,0.8995
3,456,24,0.8917,0.8667,0.9095
3,456,25,0.8792,0.8667,0.8894
3,456,26,0.8875,0.9167,0.8693
3,456,27,0.8667,0.9000,0.8794
3,456,28,0.8583,0.9500,0.8844
3,456,29,0.8792,0.9500,0.8744
3,456,30,0.8708,0.9167,0.8744
3,456,31,0.8917,0.8833,0.8844
3,456,32,0.8917,0.8167,0.8593
3,456,33,0.8708,0.7667,0.8744
3,456,34,0.8750,0.8500,0.8643
3,456,35,0.8833,0.8833,0.8693
3,456,36,0.8750,0.8667,0.8995
3,456,37,0.9042,0.8833,0.8945
3,456,38,0.9083,0.8833,0.8744
3,456,39,0.9083,0.9167,0.8744
3,456,40,0.9208,0.9167,0.8945
3,456,41,0.9042,0.9500,0.9146
3,456,42,0.9125,0.9667,0.9296
3,456,43,0.9042,0.9500,0.9196
3,456,44,0.9083,0.9667,0.9095
3,456,45,0.9125,0.9167,0.9196
3,456,46,0.9250,0.9000,0.9045
3,456,47,0.9125,0.9000,0.8995
3,456,48,0.9167,0.8833,0.9095
3,456,49,0.8917,0.8833,0.9146
3,456,50,0.8750,0.9500,0.9296
3,456,51,0.9000,0.9500,0.9196
3,456,52,0.9333,0.9333,0.9146
3,456,53,0.9458,0.8667,0.8995
3,456,54,0.9458,0.8833,0.8894
3,456,55,0.9208,0.8833,0.8995
3,456,56,0.9458,0.8833,0.9045
3,456,57,0.9375,0.9333,0.9246
3,456,58,0.9375,0.9833,0.9397
3,456,59,0.9333,0.9833,0.9548
3,456,60,0.9458,0.9667,0.9548
3,456,61,0.9333,0.9167,0.9397
3,456,62,0.9083,0.9167,0.9196
3,456,63,0.9250,0.9500,0.9146
3,456,64,0.9083,0.9167,0.9246
3,456,65,0.9333,0.9000,0.9095
3,456,66,0.9542,0.8833,0.9296
3,456,67,0.9542,0.9333,0.9447
3,456,68,0.9500,0.9500,0.9648
3,456,69,0.9583,0.9167,0.9648
3,456,70,0.9458,0.9333,0.9598
3,456,71,0.9333,0.9167,0.9598
3,456,72,0.9042,0.9667,0.9548
3,456,73,0.9125,0.9333,0.9447
3,456,74,0.9292,0.9333,0.9497
3,456,75,0.9333,0.8833,0.9347
3,456,76,0.9375,0.9000,0.9648
3,456,77,0.9458,0.9333,0.9397
3,456,78,0.9458,0.9500,0.9447
3,456,79,0.9375,0.9500,0.9347
3,456,80,0.9458,0.9667,0.9196
3,456,81,0.9375,1.0000,0.9196
