Problem,Step,Rank,Track,V1
f.jc,10,b,LWR,5564
f.jc,10,b,MWR,5072
f.jc,10,b,RND,3858
f.jc,10,b,OPT,4734
f.jc,10,b,CMA-ES,6006
f.jc,11,b,SPT,3780
f.jc,11,b,LPT,204
f.jc,11,b,LWR,3434
f.jc,11,b,MWR,5090
f.jc,11,b,RND,3332
f.jc,11,b,OPT,4360
f.jc,11,b,CMA-ES,5606
f.jc,12,b,SPT,3696
f.jc,12,b,LPT,190
f.jc,12,b,LWR,3488
f.jc,12,b,MWR,5378
f.jc,12,b,RND,2934
f.jc,12,b,OPT,4188
f.jc,12,b,CMA-ES,5100
f.jc,13,b,SPT,3604
f.jc,13,b,LPT,162
f.jc,13,b,LWR,3488
f.jc,13,b,MWR,5668
f.jc,13,b,RND,2774
f.jc,13,b,OPT,3984
f.jc,13,b,CMA-ES,4138
f.jc,14,b,SPT,3334
f.jc,14,b,LPT,142
f.jc,14,b,LWR,3488
f.jc,14,b,MWR,6004
f.jc,14,b,RND,2608
f.jc,14,b,OPT,3784
f.jc,14,b,CMA-ES,3358
f.jc,15,b,SPT,3326
f.jc,15,b,LPT,114
f.jc,15,b,LWR,3488
f.jc,15,b,MWR,6108
f.jc,15,b,RND,2348
f.jc,15,b,OPT,3454
f.jc,15,b,CMA-ES,2820
f.jc,16,b,SPT,1988
f.jc,16,b,LPT,90
f.jc,16,b,LWR,1948
f.jc,16,b,MWR,6342
f.jc,16,b,RND,2008
f.jc,16,b,OPT,3250
f.jc,16,b,CMA-ES,2544
f.jc,17,b,SPT,1702
f.jc,17,b,LPT,94
f.jc,17,b,LWR,1700
f.jc,17,b,MWR,6576
f.jc,17,b,RND,1808
f.jc,17,b,OPT,3000
f.jc,17,b,CMA-ES,2334
f.jc,18,b,SPT,1640
f.jc,18,b,LPT,26
f.jc,18,b,LWR,1700
f.jc,18,b,MWR,6682
f.jc,18,b,RND,1680
f.jc,18,b,OPT,2786
f.jc,18,b,CMA-ES,1992
f.jc,19,b,SPT,1350
f.jc,19,b,LPT,36
f.jc,19,b,LWR,1700
f.jc,19,b,MWR,6794
f.jc,19,b,RND,1432
f.jc,19,b,OPT,2556
f.jc,19,b,CMA-ES,1168
f.jc,20,b,SPT,1344
f.jc,20,b,LPT,36
f.jc,20,b,LWR,1700
f.jc,20,b,MWR,7028
f.jc,20,b,RND,1292
f.jc,20,b,OPT,2338
f.jc,20,b,CMA-ES,332
f.jc,21,b,SPT,674
f.jc,21,b,LPT,12
f.jc,21,b,LWR,850
f.jc,21,b,MWR,7136
f.jc,21,b,RND,1026
f.jc,21,b,OPT,2184
f.jc,21,b,CMA-ES,26
f.jc,22,b,SPT,86
f.jc,22,b,LPT,32
f.jc,22,b,MWR,7266
f.jc,22,b,RND,946
f.jc,22,b,OPT,2050
f.jc,22,b,CMA-ES,4
f.jc,23,b,SPT,106
f.jc,23,b,LPT,12
f.jc,23,b,MWR,7148
f.jc,23,b,RND,814
f.jc,23,b,OPT,1792
f.jc,23,b,CMA-ES,4
f.jc,24,b,SPT,12
f.jc,24,b,LPT,24
f.jc,24,b,MWR,6546
f.jc,24,b,RND,652
f.jc,24,b,OPT,1598
f.jc,25,b,SPT,38
f.jc,25,b,LPT,4
f.jc,25,b,MWR,5002
f.jc,25,b,RND,496
f.jc,25,b,OPT,1316
f.jc,25,b,CMA-ES,4
f.jc,26,b,SPT,6
f.jc,26,b,LPT,2
f.jc,26,b,MWR,3586
f.jc,26,b,RND,388
f.jc,26,b,OPT,1144
f.jc,26,b,CMA-ES,4
f.jc,27,b,SPT,20
f.jc,27,b,LPT,6
f.jc,27,b,MWR,2422
f.jc,27,b,RND,228
f.jc,27,b,OPT,858
f.jc,27,b,CMA-ES,2
f.jc,28,b,SPT,4
f.jc,28,b,LPT,2
f.jc,28,b,MWR,1500
f.jc,28,b,RND,152
f.jc,28,b,OPT,446
f.jc,29,b,SPT,6
f.jc,29,b,LPT,8
f.jc,29,b,MWR,414
f.jc,29,b,RND,98
f.jc,29,b,OPT,346
f.jc,29,b,CMA-ES,8
