Problem,Step,Rank,Track,V1
f.jc,10,p,OPT,3628
f.jc,10,p,CMA-ES,4476
f.jc,11,p,SPT,3148
f.jc,11,p,LPT,170
f.jc,11,p,LWR,2982
f.jc,11,p,MWR,3940
f.jc,11,p,RND,2788
f.jc,11,p,OPT,3468
f.jc,11,p,CMA-ES,4254
f.jc,12,p,SPT,3026
f.jc,12,p,LPT,170
f.jc,12,p,LWR,2922
f.jc,12,p,MWR,4020
f.jc,12,p,RND,2522
f.jc,12,p,OPT,3344
f.jc,12,p,CMA-ES,3964
f.jc,13,p,SPT,2962
f.jc,13,p,LPT,154
f.jc,13,p,LWR,2922
f.jc,13,p,MWR,4140
f.jc,13,p,RND,2442
f.jc,13,p,OPT,3220
f.jc,13,p,CMA-ES,3436
f.jc,14,p,SPT,2824
f.jc,14,p,LPT,136
f.jc,14,p,LWR,2922
f.jc,14,p,MWR,4270
f.jc,14,p,RND,2306
f.jc,14,p,OPT,3102
f.jc,14,p,CMA-ES,3026
f.jc,15,p,SPT,2802
f.jc,15,p,LPT,106
f.jc,15,p,LWR,2922
f.jc,15,p,MWR,4328
f.jc,15,p,RND,2120
f.jc,15,p,OPT,2872
f.jc,15,p,CMA-ES,2700
f.jc,16,p,SPT,1982
f.jc,16,p,LPT,84
f.jc,16,p,LWR,1948
f.jc,16,p,MWR,4396
f.jc,16,p,RND,1822
f.jc,16,p,OPT,2700
f.jc,16,p,CMA-ES,2544
f.jc,17,p,SPT,1698
f.jc,17,p,LPT,92
f.jc,17,p,LWR,1700
f.jc,17,p,MWR,4534
f.jc,17,p,RND,1648
f.jc,17,p,OPT,2508
f.jc,17,p,CMA-ES,2332
f.jc,18,p,SPT,1640
f.jc,18,p,LPT,26
f.jc,18,p,LWR,1700
f.jc,18,p,MWR,4584
f.jc,18,p,RND,1498
f.jc,18,p,OPT,2294
f.jc,18,p,CMA-ES,1992
f.jc,19,p,SPT,1350
f.jc,19,p,LPT,36
f.jc,19,p,LWR,1700
f.jc,19,p,MWR,4664
f.jc,19,p,RND,1318
f.jc,19,p,OPT,2140
f.jc,19,p,CMA-ES,1168
f.jc,20,p,SPT,1344
f.jc,20,p,LPT,36
f.jc,20,p,LWR,1700
f.jc,20,p,MWR,4662
f.jc,20,p,RND,1198
f.jc,20,p,OPT,1952
f.jc,20,p,CMA-ES,332
f.jc,21,p,SPT,674
f.jc,21,p,LPT,12
f.jc,21,p,LWR,850
f.jc,21,p,MWR,4612
f.jc,21,p,RND,946
f.jc,21,p,OPT,1868
f.jc,21,p,CMA-ES,26
f.jc,22,p,SPT,86
f.jc,22,p,LPT,32
f.jc,22,p,MWR,4528
f.jc,22,p,RND,872
f.jc,22,p,OPT,1772
f.jc,22,p,CMA-ES,4
f.jc,23,p,SPT,106
f.jc,23,p,LPT,12
f.jc,23,p,MWR,4406
f.jc,23,p,RND,752
f.jc,23,p,OPT,1550
f.jc,23,p,CMA-ES,4
f.jc,24,p,SPT,12
f.jc,24,p,LPT,24
f.jc,24,p,MWR,4172
f.jc,24,p,RND,626
f.jc,24,p,OPT,1380
f.jc,25,p,SPT,38
f.jc,25,p,LPT,4
f.jc,25,p,MWR,3840
f.jc,25,p,RND,480
f.jc,25,p,OPT,1148
f.jc,25,p,CMA-ES,4
f.jc,26,p,SPT,6
f.jc,26,p,LPT,2
f.jc,26,p,MWR,3122
f.jc,26,p,RND,380
f.jc,26,p,OPT,1068
f.jc,26,p,CMA-ES,4
f.jc,27,p,SPT,20
f.jc,27,p,LPT,6
f.jc,27,p,MWR,2294
f.jc,27,p,RND,228
f.jc,27,p,OPT,814
f.jc,27,p,CMA-ES,2
f.jc,28,p,SPT,4
f.jc,28,p,LPT,2
f.jc,28,p,MWR,1500
f.jc,28,p,RND,152
f.jc,28,p,OPT,446
f.jc,29,p,SPT,6
f.jc,29,p,LPT,8
f.jc,29,p,MWR,414
f.jc,29,p,RND,98
f.jc,29,p,OPT,346
f.jc,29,p,CMA-ES,8
