Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrivalTime.1,phi.totProc.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
3660,43920,0.4479,-0.10066824215945058,0.076835973561605944,0.19256727661042822,0.14572014022591445,-0.15280732414501147,0.2835369777070782,-0.049256236087655808,-0.38721068822911225,0.23277378637437254,-0.12050987864992954,-0.49381893157141959,-0.1665420428254239,0.056691071116379409,0.43550540346623151,-0.24696501873820537,0.10437540708024956,-0.25247021145326642,0.027173324357095057
3661,43932,0.4479,-0.1006683468745156,0.076835939408584464,0.19256745868227651,0.14571989797753496,-0.15280741662736091,0.28353695705003762,-0.049256411977518427,-0.38721082199671897,0.23277349095006858,-0.1205099422112909,-0.49381892922725545,-0.16654201719768766,0.0566909117770465,0.43550539982491276,-0.24696506983851771,0.10437540896972164,-0.252470198564441,0.027172999605172422
3662,43944,0.4479,-0.10066842485900582,0.0768360459359555,0.19256734910717307,0.1457200397056673,-0.15280720521145319,0.28353689631067863,-0.049256214134388521,-0.38721078141114013,0.23277382012465728,-0.12050976500294421,-0.49381895144266108,-0.16654204733349978,0.05669111754436338,0.43550542006996495,-0.24696499023221283,0.1043753889137011,-0.25247012649787032,0.027173279630914007
3663,43956,0.4479,-0.10066835047538106,0.076836086925046732,0.19256726112246814,0.14572027745733718,-0.15280715099625991,0.28353681847469603,-0.049256181111233491,-0.38721062254743488,0.2327740127345338,-0.12050974972080034,-0.49381898620008047,-0.16654199499576197,0.056691157787924822,0.43550548510818465,-0.24696501791391318,0.10437542060078343,-0.2524700497436469,0.027173548956648023
3664,43968,0.4479,-0.10066843541214662,0.076836109648299011,0.19256736261792615,0.14572012688964114,-0.15280715693637778,0.28353677469915922,-0.049256260282994208,-0.38721072686264518,0.23277382023658863,-0.120509706366576,-0.49381897460735341,-0.16654204921312576,0.056691111581247337,0.43550546485078817,-0.24696508890769808,0.10437543485791273,-0.25247006830046831,0.027173319925025714
3665,43980,0.4479,-0.10066835342355283,0.076836020082899609,0.19256737060709267,0.14571996524967662,-0.15280749345704153,0.28353677870828875,-0.049256564193018375,-0.38721073241502646,0.232773422124558,-0.12050976927449997,-0.49381901942679585,-0.16654179130625998,0.056690802900182531,0.43550554597147323,-0.24696532698264778,0.10437532170280661,-0.25247011825112758,0.027173171056801049
3666,43992,0.4479,-0.10066832682678178,0.076835986437220463,0.19256742285987491,0.14571993921585563,-0.15280758975387296,0.28353676639243613,-0.049256536221067355,-0.38721075556852164,0.23277329989226281,-0.12050983247093877,-0.493819008926293,-0.166541763069605,0.056690802256093006,0.43550554472056069,-0.24696537836771876,0.10437532421382623,-0.25247013439043503,0.027172967263815011
3667,44004,0.4479,-0.10066830676828614,0.076835869197191708,0.19256741752155596,0.14572006191538572,-0.15280758036207046,0.28353668937944287,-0.049256567020038805,-0.387210753354204,0.23277349209913134,-0.12050988404085443,-0.49381899429635712,-0.16654175021782244,0.056690750160482278,0.43550559518970572,-0.24696531787802048,0.10437538046854732,-0.25246999095858769,0.02717302065124658
3668,44016,0.4479,-0.10066829969410529,0.076835908368730527,0.19256734600984154,0.14572015479018877,-0.15280737423851834,0.28353667958833029,-0.049256352357874775,-0.38721074071227513,0.23277385143498949,-0.1205098461385837,-0.49381899292058212,-0.16654184730887883,0.056691069363646852,0.43550560034541413,-0.24696507707168647,0.10437537968452237,-0.2524699519999587,0.027173100204136134
3669,44028,0.4479,-0.10066838828451301,0.076835938510889226,0.19256736979216196,0.14571992564786873,-0.15280732706654895,0.28353672129786694,-0.049256381922275883,-0.38721082132323231,0.23277373511270261,-0.12050976594139817,-0.49381894663013182,-0.16654171985567237,0.056691117518718331,0.4355056562611358,-0.24696519687480153,0.10437526787125126,-0.25247002500953147,0.027173015014450169
3670,44040,0.4479,-0.1006685209375671,0.076836058851964,0.19256741607370781,0.14571972976719208,-0.15280717613470643,0.28353674231988557,-0.049256473417438967,-0.38721091013874748,0.23277362492217787,-0.12050964541063951,-0.49381889896402359,-0.16654164062950361,0.056691137433926404,0.43550569164784947,-0.24696529378617366,0.10437521911063365,-0.25247008460667159,0.02717307806508918
3671,44052,0.4479,-0.10066836012145493,0.076835852055718315,0.19256748678992955,0.14571980883293345,-0.15280748939204106,0.28353668724567122,-0.04925674588709545,-0.38721089048255469,0.23277340777722402,-0.12050988400612225,-0.49381894273608018,-0.16654150215582292,0.056690899830370255,0.43550574472964237,-0.24696533397730641,0.10437518593915757,-0.25247000572142292,0.027172927938443173
3672,44064,0.4479,-0.10066844813047618,0.076836043817978164,0.19256731825519952,0.14572015009529549,-0.15280702524591921,0.28353658153551831,-0.049256308687952749,-0.3872107722505212,0.23277411450298771,-0.12050964963217202,-0.49381886058916535,-0.16654152744615769,0.0566913707259286,0.43550581542635031,-0.24696527066783241,0.10437522398155932,-0.25246987593026421,0.027173457302081646
3673,44076,0.4479,-0.10066839249381265,0.076836012859655828,0.19256734984058541,0.14572025687091494,-0.15280699545760762,0.28353660764762506,-0.049256238991264453,-0.38721070863474855,0.23277410226134515,-0.12050972872097253,-0.49381880704453052,-0.16654160123058448,0.05669137611125203,0.435505789458137,-0.24696534035189729,0.10437529729375493,-0.25246988921325625,0.027173524006227138
3674,44088,0.4479,-0.1006683017950414,0.076835896198329243,0.1925673296547048,0.14572024572600481,-0.15280714841628867,0.28353665435077335,-0.049256492890299645,-0.3872106720659555,0.23277398873348396,-0.12050985275831191,-0.49381887384418893,-0.1665415001910876,0.05669113365808371,0.43550580644584014,-0.24696530452055171,0.10437529438585512,-0.25246987832730133,0.027173605345528012
3675,44100,0.4479,-0.10066829712003232,0.076835907837520034,0.192567269176029,0.1457201375227033,-0.15280723374059035,0.28353682506991557,-0.049256425775260439,-0.38721067144906035,0.23277384925490016,-0.12050982333288079,-0.49381893802870497,-0.16654165601370868,0.056691003113590113,0.43550565644253614,-0.24696524147190579,0.10437528993190116,-0.25247002092753468,0.02717361342403762
3676,44112,0.4479,-0.10066835298805364,0.076835869984340513,0.1925674088461263,0.14571987928137173,-0.15280726650472848,0.28353690823304739,-0.049256747081919572,-0.3872108074398421,0.23277357924784248,-0.1205099192101156,-0.49381889725918054,-0.16654171946928548,0.056690830030069743,0.43550563551259186,-0.24696515009713421,0.10437530498691888,-0.25247008754068151,0.027173426293086219
3677,44124,0.4479,-0.10066836329520421,0.076835974574432642,0.19256726954364914,0.14572014022019836,-0.15280707314190911,0.28353684878094731,-0.049256387337352651,-0.38721070585160267,0.23277401850475707,-0.12050981403212792,-0.49381893805895832,-0.16654172472465081,0.056691116428386541,0.43550562984222013,-0.246965039139969,0.10437531773222396,-0.25246999405050297,0.027173739119327345
3678,44136,0.4479,-0.10066837080584136,0.076835948474680185,0.19256732999411019,0.1457202900004258,-0.15280700118328056,0.28353678248904041,-0.049256318974491113,-0.38721069327690838,0.23277409197213017,-0.12050985516057301,-0.49381888146754915,-0.16654167075347018,0.056691148530277943,0.43550565906925787,-0.24696513678533333,0.10437532688323055,-0.25246990652752066,0.027173855633827907
