Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrivalTime.1,phi.totProc.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
2402,28824,578.3560,0.15737350543435669,0.13495910490726368,0.029230625722567,0.24614253656087268,-0.1269841019079824,0.21657068811772465,-0.14643951605454542,-0.43309871222045432,-0.3718627017348779,-0.077027571831254388,-0.385286813002519,0.22232256766425354,0.021698205651434894,0.35538275881432169,-0.23852963612318276,0.033353628608063277,-0.20616080768823219,-0.23273369638169675
2403,28836,578.3560,0.15737209140298228,0.13495778145203852,0.029227869855558676,0.24613990117241569,-0.1269854555755793,0.2165694908768363,-0.14644030061803465,-0.43309937658914033,-0.37186549180133471,-0.07702739896123191,-0.38528722946440452,0.22232464239746505,0.021701583392832846,0.35538087277478064,-0.23852817684042749,0.033354640494791123,-0.20615874856083982,-0.23273586678761946
2404,28848,578.3560,0.15735735033090112,0.13496431611524984,0.029214943871105726,0.24614175341443559,-0.12698631778556563,0.21657097535260691,-0.14643965318728552,-0.43310133027044223,-0.37187759768850664,-0.077022210225612689,-0.38528732918253217,0.22231836026588181,0.021699260501383936,0.3553694704842752,-0.23852480648496988,0.0333636234153725,-0.20616080598233857,-0.2327428072476776
2405,28860,578.3560,0.157365981658299,0.1349612231010274,0.029220067887684744,0.24613193927721275,-0.12698516864493734,0.21656891169870587,-0.14643887327945429,-0.43310324897791119,-0.37187289074778396,-0.077029592738483352,-0.3852866242855908,0.22232570226236095,0.021706726228084106,0.35537574543138162,-0.2385257244132189,0.033359495866052649,-0.20615804710027674,-0.23273901570905442
2406,28872,578.3560,0.1573554179910184,0.13496587711982416,0.029212483637710451,0.24613797721517694,-0.12698918681644578,0.2165700061234751,-0.14644147103069047,-0.43310535052317028,-0.37187961461204855,-0.077023921143234808,-0.38528426645829139,0.22232119661438765,0.021707012654975984,0.35536792341007878,-0.23852317493018135,0.033362987517374529,-0.20615980514935883,-0.23274108396147272
2407,28884,578.3560,0.15737885748983912,0.13495869806843905,0.029231103274862256,0.24612784223799028,-0.12698489834376417,0.21656815557408063,-0.146441197536477,-0.43310525459792304,-0.37185924557881156,-0.077038953525719045,-0.38528265487094049,0.22233082151034814,0.021712096529825826,0.3553865075366342,-0.23853070743858062,0.0333504094704052,-0.20615813903969935,-0.23272993728178779
2408,28896,578.3560,0.15738598045767108,0.13495689512605463,0.029234653294035972,0.24612674723597883,-0.12698131632074888,0.21656795272398566,-0.1464396248242294,-0.43310851526991906,-0.37185490813927946,-0.077041504212337311,-0.38527893063404006,0.22233278712786525,0.021709724795290639,0.35538793770495175,-0.23853500895999818,0.033347519293444643,-0.20615875542151504,-0.23272782111281284
2409,28908,578.3560,0.15739843093004285,0.13495047603676028,0.029246431795893254,0.24612381288686611,-0.12698324001931682,0.216565088322012,-0.14644017991212818,-0.43309942920554184,-0.3718463987833564,-0.077040981709550357,-0.38528823094095749,0.22233665351199852,0.021712778015912766,0.35540161992884284,-0.23853245182347785,0.033340004506746367,-0.2061548978294345,-0.23272353282812044
2410,28920,578.3560,0.15738672522869795,0.13495238470942714,0.029235625988610327,0.24612749867199862,-0.12698862298886063,0.21656671857470308,-0.14644182459004063,-0.43309660477164424,-0.37185472438453615,-0.077033440442295126,-0.38529131309023446,0.22233121197016181,0.02171358641454485,0.35539523583682436,-0.23852693900106142,0.033346323243669027,-0.20615543260546734,-0.23273080623481668
2411,28932,578.3560,0.15740274067420687,0.13494448222610089,0.029246730414537923,0.24611987876484923,-0.12698811691218848,0.21656451560683349,-0.146442021853229,-0.43309294998828968,-0.37184284470773693,-0.077038486180457,-0.38529557619765542,0.22233780759914912,0.021717550829527654,0.35540769421535434,-0.23852836530768406,0.033338519259905428,-0.20615270309770645,-0.23272685265616233
2412,28944,578.3560,0.15741361981397456,0.13494177936310828,0.029253077269337516,0.24611541290212804,-0.12698735870034061,0.21656390148564847,-0.14644255138867346,-0.43309225483316488,-0.37183258122823626,-0.0770442222460933,-0.38529426946757223,0.22234153153410563,0.0217207639678379,0.35541772263404375,-0.23853239145579136,0.033331845670408464,-0.20615246940053694,-0.23272146037233427
