Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrivalTime.1,phi.totProc.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
1725,20700,571.7020,-0.19848507576232913,-0.21198349218326415,-0.27482200874326884,-0.0016682072799747349,-0.12817782211701925,0.051955938189688362,-0.064927181547280416,0.00335636063539453,-0.052712746268646214,-0.512156976311363,-0.14942070079584438,-0.081747193572081989,0.66527586767267477,-0.070363145658589865,-0.15522983787400627,-0.016002898215800618,0.21844246047327373,0.055461418691227844
1726,20712,571.7020,-0.19848506737434063,-0.21198349078437564,-0.2748220071384927,-0.0016682067769718987,-0.12817782165989602,0.051955936263885318,-0.064927179926173015,0.00335635008196182,-0.052712742583168562,-0.51215698216573791,-0.14942070449647665,-0.0817472003655656,0.66527586368699365,-0.070363151659978654,-0.15522984416758298,-0.016002899241067545,0.21844246207355203,0.055461412860354393
1727,20724,571.7020,-0.19848506074296909,-0.21198350551302891,-0.27482200903669146,-0.0016681937515415424,-0.12817782159347837,0.051955937886693365,-0.0649271788105198,0.0033563408953216751,-0.052712746214019078,-0.51215698935738208,-0.14942068287665733,-0.081747209290552084,0.66527585904837383,-0.070363158592972971,-0.15522984584039473,-0.016002911809437862,0.21844245687150357,0.055461406034375604
1728,20736,571.7020,-0.19848506804346305,-0.21198352007444823,-0.274822015696683,-0.0016681906450895653,-0.12817781787582805,0.051955937306423519,-0.064927180000172377,0.0033563442826719109,-0.052712750889079327,-0.51215697952493733,-0.1494206592768679,-0.08174720889889163,0.665275866948646,-0.070363146275969582,-0.15522983540000812,-0.016002918071494555,0.21844245319421482,0.05546141215160838
1729,20748,571.7020,-0.1984850552864518,-0.21198351448449931,-0.27482201985467192,-0.001668195553149092,-0.12817780943719731,0.051955927805565481,-0.064927179613777308,0.0033563483231997837,-0.0527127561091431,-0.51215697855733378,-0.14942065696719978,-0.081747193746549623,0.66527587495753449,-0.070363136476424032,-0.15522983946950653,-0.016002913714565383,0.21844245694849407,0.055461411005925068
1730,20760,571.7020,-0.198485063432634,-0.21198351455861525,-0.27482201866410733,-0.0016681950311750243,-0.12817781238808207,0.051955931809519594,-0.06492718009060984,0.0033563440898471387,-0.05271275449567131,-0.512156976124868,-0.14942065939957622,-0.081747197873836053,0.66527587342146954,-0.070363139010623729,-0.15522983694048445,-0.016002913121564211,0.21844245630127906,0.055461412980172951
1731,20772,571.7020,-0.19848506380431952,-0.21198350761700588,-0.27482201350120938,-0.0016681981812264606,-0.12817781451933119,0.051955931218251226,-0.064927178466516036,0.0033563401475456092,-0.052712755213925738,-0.51215697588591447,-0.1494206699342818,-0.0817472050936181,0.66527587220553885,-0.070363145192041773,-0.15522984132313347,-0.0160029110835124,0.21844245775885646,0.055461413262932434
1732,20784,571.7020,-0.19848506642125008,-0.21198350139474711,-0.27482201172964837,-0.0016682027450643281,-0.12817781702978326,0.051955933642925653,-0.064927178697947036,0.0033563459204586383,-0.052712755045054634,-0.51215697645363545,-0.14942067996471031,-0.081747202160512844,0.66527587107868946,-0.07036314725316177,-0.15522984003317869,-0.016002906681464622,0.21844245769272422,0.055461415888384227
1733,20796,571.7020,-0.19848506652845102,-0.21198350734500326,-0.27482201252464988,-0.0016681973285572224,-0.12817781934196198,0.051955933679458721,-0.064927185177791058,0.0033563430493289983,-0.052712756279799683,-0.51215697251638392,-0.1494206688928959,-0.081747204992720021,0.66527587459914839,-0.070363138621089436,-0.15522983548601582,-0.016002911283785986,0.2184424562821041,0.055461422712118624
1734,20808,571.7020,-0.19848505810053926,-0.2119835006031493,-0.27482201674145568,-0.0016681995296666304,-0.12817781455277066,0.05195592888138055,-0.064927183859392973,0.0033563528561413761,-0.05271275871578588,-0.51215697351679323,-0.14942067160369396,-0.081747190208085546,0.66527587783539033,-0.070363136251980693,-0.155229840401194,-0.01600290720676693,0.21844245858172648,0.055461419677296057
