Generation,CountEval,Fitness,phi.proc.1,phi.startTime.1,phi.endTime.1,phi.jobOps.1,phi.arrival.1,phi.procTotal.1,phi.wait.1,phi.mac.1,phi.macOps.1,phi.macFree.1,phi.makespan.1,phi.step.1,phi.slotReduced.1,phi.slots.1,phi.slotsTotal.1,phi.wrmMac.1,phi.wrmJob.1,phi.wrmTotal.1
1194,14328,508.736,-0.100379320013454,-0.174236397438161,0.0688654924328296,0.355967914970169,0.155111725076164,0.153853031656529,-0.1320998297505,-0.0337932830506653,0.0758703338242556,-0.0550492015505373,-0.686948239643169,0.00939448466176934,-0.221694679408266,-0.332911951796796,-0.0783877313996158,0.316393480715793,-0.118933788111337,0.0253145370590506
1195,14340,508.736,-0.100379096322779,-0.174236225125774,0.0688652885990717,0.355968236731761,0.155111987014857,0.153852709811692,-0.132099566050868,-0.0337932005502643,0.0758701050153511,-0.0550491384786192,-0.686948372782767,0.00939420430986706,-0.221694776467133,-0.332911860418522,-0.078387705650478,0.316393410824266,-0.118933526686419,0.0253143245173735
1196,14352,508.736,-0.100378995493682,-0.174236300581199,0.0688653646981458,0.355968001552584,0.155111790020518,0.153852661283384,-0.132099524435915,-0.0337933306724493,0.0758699474057503,-0.0550494410442582,-0.686948445540029,0.00939420576726846,-0.221694608327583,-0.332912156586053,-0.0783873756945064,0.316393489030035,-0.11893351829709,0.0253143512320799
1197,14364,508.736,-0.100379124244128,-0.174236055870639,0.0688653846859696,0.355968320079833,0.15511154911474,0.153852721939703,-0.13209947537639,-0.0337933750337722,0.0758697985795739,-0.0550492623264933,-0.686948472440225,0.00939426105559121,-0.221694749184741,-0.33291209715285,-0.0783875367778906,0.316393246556833,-0.118933544295775,0.0253143376360141
1198,14376,508.736,-0.100379241578971,-0.174236075569812,0.0688654390972659,0.355968346623467,0.155111470054699,0.153852953462705,-0.132099764918711,-0.0337931501023666,0.0758698820197649,-0.0550493780602404,-0.686948262303215,0.00939433850771068,-0.221694860532443,-0.332912099246544,-0.078387717773011,0.316393203069228,-0.118933719311936,0.025314412209685
1199,14388,508.736,-0.100379135811942,-0.174235767740989,0.0688653170136118,0.355968393763847,0.15511121273348,0.153852964599558,-0.132099747628802,-0.0337932842690177,0.0758695687516083,-0.0550493646678744,-0.68694845394014,0.00939432294862318,-0.221694797920857,-0.332912212611437,-0.0783878492806521,0.31639304204833,-0.118933759752195,0.0253142859019889
1200,14400,508.736,-0.100379104302359,-0.17423616700536,0.0688655175777607,0.35596833994507,0.155111710001954,0.153852755602658,-0.132099775501479,-0.0337932490316527,0.0758698374229973,-0.0550496454801834,-0.686948445768414,0.00939422842539772,-0.221694494550453,-0.332911953937822,-0.0783876451761088,0.316393228820926,-0.118933552366527,0.0253141703474161
1201,14412,508.736,-0.100378830934868,-0.174235953737146,0.068865556197428,0.355968434165919,0.155111887015756,0.153852645805745,-0.132099621721365,-0.0337933566419826,0.0758698565809509,-0.0550497964729473,-0.686948444621269,0.00939411428242082,-0.221694436082913,-0.332911969497597,-0.0783877054322346,0.316393349987407,-0.118933489781941,0.0253141219161516
1202,14424,508.736,-0.100378808957179,-0.174235975986811,0.068865384019929,0.355968344988633,0.155112032359851,0.153852708512339,-0.132099625650796,-0.0337932647163885,0.0758698366488295,-0.0550497996760482,-0.686948385390561,0.00939411064887978,-0.221694540437,-0.332911952782282,-0.0783876522254116,0.316393450731315,-0.118933548275621,0.0253142070019075
1203,14436,508.736,-0.10037891441874,-0.174235937518387,0.0688653588266995,0.355968216862303,0.155111757162411,0.15385283774595,-0.13209967922578,-0.0337932932899094,0.0758697047269693,-0.0550495954626521,-0.686948410253628,0.00939416244430561,-0.221694572446905,-0.33291204824038,-0.0783877909263131,0.316393438708392,-0.118933675533441,0.0253142396328174
1204,14448,508.736,-0.100378986216333,-0.174235808068267,0.0688653436449386,0.355968340392122,0.155111892419937,0.153852812030521,-0.13209966166195,-0.0337933136381782,0.0758696955030798,-0.0550494308105392,-0.686948427648992,0.009394150570619,-0.22169459273434,-0.332911876076577,-0.0783878437934537,0.316393475483763,-0.118933630963104,0.0253141327597385
1205,14460,508.736,-0.100379041257832,-0.174235809847284,0.0688654424660676,0.355968337684313,0.155111976468626,0.153852808101189,-0.132099645172945,-0.0337933934375989,0.0758697985423999,-0.055049523138839,-0.68694838947826,0.00939427410363112,-0.221694686962841,-0.332911819140787,-0.0783877110096805,0.316393466449761,-0.118933612880257,0.025314172875886
1206,14472,508.736,-0.100378937127844,-0.174235605854059,0.0688652711729856,0.355968245922003,0.155111880590499,0.153852820060002,-0.132099696964718,-0.033793316348588,0.0758697217477065,-0.055049507175019,-0.686948410998311,0.0093942094690187,-0.22169471798246,-0.332912007712061,-0.0783879939385623,0.316393457952402,-0.118933642179514,0.0253141393611915
1207,14484,508.736,-0.100379109524423,-0.174235724433821,0.0688653368869213,0.355968201580384,0.155111543054549,0.153852922947296,-0.132099857775684,-0.0337932807963873,0.0758697145821073,-0.0550496834031813,-0.686948311274285,0.00939420768838057,-0.221694836472046,-0.332912140524595,-0.0783879335004821,0.316393376145904,-0.118933690826417,0.0253142773657371
1208,14496,508.736,-0.100379174676498,-0.174235440926002,0.0688651899566222,0.355968171192019,0.155111355323253,0.153853019151051,-0.132099921168934,-0.0337933005899929,0.075869570902399,-0.0550494876385965,-0.686948304406867,0.00939423372470997,-0.221695064084318,-0.332912329155873,-0.0783880685591491,0.316393259113814,-0.118933774304141,0.0253142170439328
