Name,Optimum,Solved
j.rnd_p1mdoubled.10x10.train.277,1411,opt
j.rnd_p1mdoubled.10x10.train.278,977,opt
j.rnd_p1mdoubled.10x10.train.279,1342,opt
j.rnd_p1mdoubled.10x10.train.280,1044,opt
j.rnd_p1mdoubled.10x10.train.281,1077,opt
j.rnd_p1mdoubled.10x10.train.282,1148,opt
j.rnd_p1mdoubled.10x10.train.283,1030,opt
j.rnd_p1mdoubled.10x10.train.284,1048,opt
j.rnd_p1mdoubled.10x10.train.285,1233,opt
j.rnd_p1mdoubled.10x10.train.286,967,opt
j.rnd_p1mdoubled.10x10.train.287,968,opt
j.rnd_p1mdoubled.10x10.train.288,1196,opt
j.rnd_p1mdoubled.10x10.train.289,1458,opt
j.rnd_p1mdoubled.10x10.train.290,1149,opt
j.rnd_p1mdoubled.10x10.train.291,1415,opt
j.rnd_p1mdoubled.10x10.train.292,882,opt
j.rnd_p1mdoubled.10x10.train.293,1014,opt
j.rnd_p1mdoubled.10x10.train.294,1164,opt
j.rnd_p1mdoubled.10x10.train.295,1306,opt
j.rnd_p1mdoubled.10x10.train.296,999,opt
j.rnd_p1mdoubled.10x10.train.297,1176,opt
j.rnd_p1mdoubled.10x10.train.298,1159,opt
j.rnd_p1mdoubled.10x10.train.299,845,opt
j.rnd_p1mdoubled.10x10.train.300,1108,opt
j.rnd_p1mdoubled.10x10.train.301,934,opt
j.rnd_p1mdoubled.10x10.train.302,970,opt
j.rnd_p1mdoubled.10x10.train.303,1012,opt
j.rnd_p1mdoubled.10x10.train.304,1009,opt
j.rnd_p1mdoubled.10x10.train.305,822,opt
j.rnd_p1mdoubled.10x10.train.306,1386,opt
j.rnd_p1mdoubled.10x10.train.307,1105,opt
j.rnd_p1mdoubled.10x10.train.308,1326,opt
j.rnd_p1mdoubled.10x10.train.309,1125,opt
j.rnd_p1mdoubled.10x10.train.310,1241,opt
j.rnd_p1mdoubled.10x10.train.311,1025,opt
j.rnd_p1mdoubled.10x10.train.312,1261,opt
j.rnd_p1mdoubled.10x10.train.313,1317,opt
j.rnd_p1mdoubled.10x10.train.314,977,opt
j.rnd_p1mdoubled.10x10.train.315,1250,opt
j.rnd_p1mdoubled.10x10.train.316,1152,opt
j.rnd_p1mdoubled.10x10.train.317,1070,opt
j.rnd_p1mdoubled.10x10.train.318,1356,opt
j.rnd_p1mdoubled.10x10.train.319,1454,opt
j.rnd_p1mdoubled.10x10.train.320,1162,opt
j.rnd_p1mdoubled.10x10.train.321,1121,opt
j.rnd_p1mdoubled.10x10.train.322,1032,opt
j.rnd_p1mdoubled.10x10.train.323,874,opt
j.rnd_p1mdoubled.10x10.train.324,1223,opt
j.rnd_p1mdoubled.10x10.train.325,1319,opt
j.rnd_p1mdoubled.10x10.train.326,874,opt
j.rnd_p1mdoubled.10x10.train.327,1142,opt
j.rnd_p1mdoubled.10x10.train.328,848,opt
j.rnd_p1mdoubled.10x10.train.329,924,opt
j.rnd_p1mdoubled.10x10.train.330,908,opt
j.rnd_p1mdoubled.10x10.train.331,929,opt
j.rnd_p1mdoubled.10x10.train.332,1117,opt
j.rnd_p1mdoubled.10x10.train.333,994,opt
j.rnd_p1mdoubled.10x10.train.334,1129,opt
j.rnd_p1mdoubled.10x10.train.335,1000,opt
j.rnd_p1mdoubled.10x10.train.336,1252,opt
j.rnd_p1mdoubled.10x10.train.337,1385,opt
j.rnd_p1mdoubled.10x10.train.338,929,opt
j.rnd_p1mdoubled.10x10.train.339,1120,opt
j.rnd_p1mdoubled.10x10.train.340,1026,opt
j.rnd_p1mdoubled.10x10.train.341,951,opt
j.rnd_p1mdoubled.10x10.train.342,896,opt
j.rnd_p1mdoubled.10x10.train.343,979,opt
j.rnd_p1mdoubled.10x10.train.344,953,opt
j.rnd_p1mdoubled.10x10.train.345,967,opt
j.rnd_p1mdoubled.10x10.train.346,873,opt
j.rnd_p1mdoubled.10x10.train.347,1160,opt
j.rnd_p1mdoubled.10x10.train.348,915,opt
j.rnd_p1mdoubled.10x10.train.349,1174,opt
j.rnd_p1mdoubled.10x10.train.350,946,opt
j.rnd_p1mdoubled.10x10.train.351,913,opt
j.rnd_p1mdoubled.10x10.train.352,879,opt
j.rnd_p1mdoubled.10x10.train.353,1216,opt
j.rnd_p1mdoubled.10x10.train.354,868,opt
j.rnd_p1mdoubled.10x10.train.355,1243,opt
j.rnd_p1mdoubled.10x10.train.356,801,opt
j.rnd_p1mdoubled.10x10.train.357,840,opt
j.rnd_p1mdoubled.10x10.train.358,888,opt
j.rnd_p1mdoubled.10x10.train.359,974,opt
j.rnd_p1mdoubled.10x10.train.360,1094,opt
j.rnd_p1mdoubled.10x10.train.361,788,opt
j.rnd_p1mdoubled.10x10.train.362,1001,opt
j.rnd_p1mdoubled.10x10.train.363,895,opt
j.rnd_p1mdoubled.10x10.train.364,963,opt
j.rnd_p1mdoubled.10x10.train.365,1139,opt
j.rnd_p1mdoubled.10x10.train.366,1164,opt
j.rnd_p1mdoubled.10x10.train.367,1157,opt
j.rnd_p1mdoubled.10x10.train.368,1393,opt
j.rnd_p1mdoubled.10x10.train.369,906,opt
j.rnd_p1mdoubled.10x10.train.370,1465,opt
j.rnd_p1mdoubled.10x10.train.371,1059,opt
j.rnd_p1mdoubled.10x10.train.372,1180,opt
j.rnd_p1mdoubled.10x10.train.373,1220,opt
j.rnd_p1mdoubled.10x10.train.374,1245,opt
j.rnd_p1mdoubled.10x10.train.375,832,opt
j.rnd_p1mdoubled.10x10.train.376,933,opt
j.rnd_p1mdoubled.10x10.train.377,1143,opt
j.rnd_p1mdoubled.10x10.train.378,862,opt
j.rnd_p1mdoubled.10x10.train.379,1128,opt
j.rnd_p1mdoubled.10x10.train.380,882,opt
j.rnd_p1mdoubled.10x10.train.381,848,opt
j.rnd_p1mdoubled.10x10.train.382,825,opt
j.rnd_p1mdoubled.10x10.train.383,1054,opt
j.rnd_p1mdoubled.10x10.train.384,954,opt
j.rnd_p1mdoubled.10x10.train.385,1258,opt
j.rnd_p1mdoubled.10x10.train.386,850,opt
j.rnd_p1mdoubled.10x10.train.387,943,opt
j.rnd_p1mdoubled.10x10.train.388,898,opt
j.rnd_p1mdoubled.10x10.train.389,1374,opt
j.rnd_p1mdoubled.10x10.train.390,917,opt
j.rnd_p1mdoubled.10x10.train.391,1270,opt
j.rnd_p1mdoubled.10x10.train.392,1176,opt
j.rnd_p1mdoubled.10x10.train.393,977,opt
j.rnd_p1mdoubled.10x10.train.394,1020,opt
j.rnd_p1mdoubled.10x10.train.395,1024,opt
j.rnd_p1mdoubled.10x10.train.396,1004,opt
j.rnd_p1mdoubled.10x10.train.397,1175,opt
j.rnd_p1mdoubled.10x10.train.398,1020,opt
j.rnd_p1mdoubled.10x10.train.399,1176,opt
j.rnd_p1mdoubled.10x10.train.400,1409,opt
j.rnd_p1mdoubled.10x10.train.401,1034,opt
j.rnd_p1mdoubled.10x10.train.402,1034,opt
j.rnd_p1mdoubled.10x10.train.403,1174,opt
j.rnd_p1mdoubled.10x10.train.404,1212,opt
j.rnd_p1mdoubled.10x10.train.405,968,opt
j.rnd_p1mdoubled.10x10.train.406,1462,opt
j.rnd_p1mdoubled.10x10.train.407,1074,opt
j.rnd_p1mdoubled.10x10.train.408,1070,opt
j.rnd_p1mdoubled.10x10.train.409,930,opt
j.rnd_p1mdoubled.10x10.train.410,1105,opt
j.rnd_p1mdoubled.10x10.train.411,961,opt
j.rnd_p1mdoubled.10x10.train.412,1232,opt
j.rnd_p1mdoubled.10x10.train.413,1189,opt
j.rnd_p1mdoubled.10x10.train.414,1001,opt
j.rnd_p1mdoubled.10x10.train.415,1124,opt
j.rnd_p1mdoubled.10x10.train.416,971,opt
j.rnd_p1mdoubled.10x10.train.417,838,opt
j.rnd_p1mdoubled.10x10.train.418,1054,opt
j.rnd_p1mdoubled.10x10.train.419,1018,opt
j.rnd_p1mdoubled.10x10.train.420,1070,opt
j.rnd_p1mdoubled.10x10.train.421,889,opt
j.rnd_p1mdoubled.10x10.train.422,1218,opt
j.rnd_p1mdoubled.10x10.train.423,1218,opt
j.rnd_p1mdoubled.10x10.train.424,1171,opt
j.rnd_p1mdoubled.10x10.train.425,1370,opt
j.rnd_p1mdoubled.10x10.train.426,1390,opt
j.rnd_p1mdoubled.10x10.train.427,980,opt
j.rnd_p1mdoubled.10x10.train.428,1282,opt
j.rnd_p1mdoubled.10x10.train.429,1023,opt
j.rnd_p1mdoubled.10x10.train.430,1362,opt
j.rnd_p1mdoubled.10x10.train.431,1088,opt
j.rnd_p1mdoubled.10x10.train.432,1066,opt
j.rnd_p1mdoubled.10x10.train.433,896,opt
j.rnd_p1mdoubled.10x10.train.434,967,opt
j.rnd_p1mdoubled.10x10.train.435,1155,opt
j.rnd_p1mdoubled.10x10.train.436,924,opt
j.rnd_p1mdoubled.10x10.train.437,1010,opt
j.rnd_p1mdoubled.10x10.train.438,996,opt
j.rnd_p1mdoubled.10x10.train.439,1028,opt
j.rnd_p1mdoubled.10x10.train.440,1116,opt
j.rnd_p1mdoubled.10x10.train.441,1177,opt
j.rnd_p1mdoubled.10x10.train.442,1146,opt
j.rnd_p1mdoubled.10x10.train.443,1321,opt
j.rnd_p1mdoubled.10x10.train.444,1286,opt
j.rnd_p1mdoubled.10x10.train.445,1096,opt
j.rnd_p1mdoubled.10x10.train.446,994,opt
j.rnd_p1mdoubled.10x10.train.447,1136,opt
j.rnd_p1mdoubled.10x10.train.448,1098,opt
j.rnd_p1mdoubled.10x10.train.449,1553,opt
j.rnd_p1mdoubled.10x10.train.450,845,opt
j.rnd_p1mdoubled.10x10.train.451,1117,opt
j.rnd_p1mdoubled.10x10.train.452,1328,opt
j.rnd_p1mdoubled.10x10.train.453,893,opt
j.rnd_p1mdoubled.10x10.train.454,1163,opt
j.rnd_p1mdoubled.10x10.train.455,1135,opt
j.rnd_p1mdoubled.10x10.train.456,1266,opt
j.rnd_p1mdoubled.10x10.train.457,1202,opt
j.rnd_p1mdoubled.10x10.train.458,1194,opt
j.rnd_p1mdoubled.10x10.train.459,1084,opt
j.rnd_p1mdoubled.10x10.train.460,1259,opt
j.rnd_p1mdoubled.10x10.train.461,880,opt
j.rnd_p1mdoubled.10x10.train.462,1054,opt
j.rnd_p1mdoubled.10x10.train.463,898,opt
j.rnd_p1mdoubled.10x10.train.464,1246,opt
j.rnd_p1mdoubled.10x10.train.465,913,opt
j.rnd_p1mdoubled.10x10.train.466,1088,opt
j.rnd_p1mdoubled.10x10.train.467,1054,opt
j.rnd_p1mdoubled.10x10.train.468,1021,opt
j.rnd_p1mdoubled.10x10.train.469,804,opt
j.rnd_p1mdoubled.10x10.train.470,1143,opt
j.rnd_p1mdoubled.10x10.train.471,1104,opt
j.rnd_p1mdoubled.10x10.train.472,1066,opt
j.rnd_p1mdoubled.10x10.train.473,1260,opt
j.rnd_p1mdoubled.10x10.train.474,1094,opt
j.rnd_p1mdoubled.10x10.train.475,945,opt
j.rnd_p1mdoubled.10x10.train.476,1024,opt
j.rnd_p1mdoubled.10x10.train.477,947,opt
j.rnd_p1mdoubled.10x10.train.478,895,opt
j.rnd_p1mdoubled.10x10.train.479,935,opt
j.rnd_p1mdoubled.10x10.train.480,1005,opt
j.rnd_p1mdoubled.10x10.train.481,892,opt
j.rnd_p1mdoubled.10x10.train.482,890,opt
j.rnd_p1mdoubled.10x10.train.483,1342,opt
j.rnd_p1mdoubled.10x10.train.484,987,opt
j.rnd_p1mdoubled.10x10.train.485,1468,opt
j.rnd_p1mdoubled.10x10.train.486,1081,opt
j.rnd_p1mdoubled.10x10.train.487,1015,opt
j.rnd_p1mdoubled.10x10.train.488,1224,opt
j.rnd_p1mdoubled.10x10.train.489,1272,opt
j.rnd_p1mdoubled.10x10.train.490,1097,opt
j.rnd_p1mdoubled.10x10.train.491,1164,opt
j.rnd_p1mdoubled.10x10.train.492,894,opt
j.rnd_p1mdoubled.10x10.train.493,1007,opt
j.rnd_p1mdoubled.10x10.train.494,872,opt
j.rnd_p1mdoubled.10x10.train.495,1067,opt
j.rnd_p1mdoubled.10x10.train.496,951,opt
j.rnd_p1mdoubled.10x10.train.497,925,opt
j.rnd_p1mdoubled.10x10.train.498,915,opt
j.rnd_p1mdoubled.10x10.train.499,1019,opt
j.rnd_p1mdoubled.10x10.train.500,932,opt
j.rnd_p1mdoubled.10x10.train.501,1211,opt
j.rnd_p1mdoubled.10x10.train.502,1098,opt
j.rnd_p1mdoubled.10x10.train.503,1161,opt
j.rnd_p1mdoubled.10x10.train.504,1334,opt
j.rnd_p1mdoubled.10x10.train.505,935,opt
