PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
287,11,0,4,1,31,241,272,2,317,91,-76,1,-2,41,6,0,-113,179,113,44,-107,0
287,11,0,-4,-1,2,-307,-305,-2,-307,-104,0,-3,-2,-305,-6,0,35,-193,-35,351,84,0
287,11,0,4,1,-2,307,305,2,307,104,0,3,2,305,6,0,-35,193,35,-351,-84,0
287,11,1,-4,-1,38,-103,-65,0,-103,-62,0,-3,-2,-65,-6,0,-169,11,169,351,-10,0
287,11,1,4,1,-38,103,65,0,103,62,0,3,2,65,6,0,169,-11,-169,-351,10,0
287,12,0,-4,-1,-25,35,10,0,35,267,0,0,0,10,10,0,-35,35,35,0,113,0
287,12,0,4,1,25,-35,-10,0,-35,-267,0,0,0,-10,-10,0,35,-35,-35,0,-113,0
287,12,0,-4,-1,-4,-375,-379,-3,-375,-71,0,-3,-1,-65,-6,0,140,-26,-140,272,185,0
287,12,0,4,1,4,375,379,3,375,71,0,3,1,65,6,0,-140,26,140,-272,-185,0
287,12,0,-4,-1,-31,-241,-272,-2,-317,-91,76,-1,2,-41,-6,0,113,-179,-113,-44,107,0
287,12,0,4,1,31,241,272,2,317,91,-76,1,-2,41,6,0,-113,179,113,44,-107,0
287,12,1,-4,-1,2,-307,-305,-2,-307,-104,0,-3,-1,-65,-6,0,146,-32,-146,272,84,0
287,12,1,4,1,-2,307,305,2,307,104,0,3,1,65,6,0,-146,32,146,-272,-84,0
287,12,0,-4,-1,-31,-24,-55,1,-24,-62,0,-2,0,-55,-6,0,42,-200,-42,20,-89,0
287,12,0,4,1,31,24,55,-1,24,62,0,2,0,55,6,0,-42,200,42,-20,89,0
287,13,1,-4,-1,-25,35,10,0,35,267,0,0,0,10,10,0,-35,35,35,0,113,0
287,13,1,4,1,25,-35,-10,0,-35,-267,0,0,0,-10,-10,0,35,-35,-35,0,-113,0
287,13,1,-4,-1,-4,-375,-379,-3,-375,-71,0,-3,0,-65,-6,0,140,-69,-140,229,185,0
287,13,1,4,1,4,375,379,3,375,71,0,3,0,65,6,0,-140,69,140,-229,-185,0
287,13,1,-4,-1,-31,-241,-272,-2,-317,-91,76,-1,2,-41,-6,0,113,-179,-113,-44,107,0
287,13,1,4,1,31,241,272,2,317,91,-76,1,-2,41,6,0,-113,179,113,44,-107,0
287,13,1,-4,-1,-34,-264,-298,-1,-264,-104,0,0,0,-144,-6,0,110,-110,-110,0,41,0
287,13,1,4,1,34,264,298,1,264,104,0,0,0,144,6,0,-110,110,110,0,-41,0
287,13,1,-4,-1,-31,-24,-55,1,-24,-62,0,-2,0,-55,-6,0,42,-200,-42,20,-89,0
287,13,1,4,1,31,24,55,-1,24,62,0,2,0,55,6,0,-42,200,42,-20,89,0
287,17,1,-27,-1,-42,6,-36,1,277,338,-271,-1,1,-36,0,0,0,85,0,-167,40,0
287,17,1,27,1,42,-6,36,-1,-277,-338,271,1,-1,36,0,0,0,-85,0,167,-40,0
287,17,1,-27,-1,-48,-276,-324,-1,-75,-20,-201,-2,1,-93,0,0,10,-19,-10,-95,34,0
287,17,1,27,1,48,276,324,1,75,20,201,2,-1,93,0,0,-10,19,10,95,-34,0
287,17,1,-27,-1,-51,-277,-328,0,-22,-33,-255,-1,1,-52,0,0,7,78,-7,-167,-32,0
287,17,1,27,1,51,277,328,0,22,33,255,1,-1,52,0,0,-7,-78,7,167,32,0
287,17,1,-27,-1,-48,-59,-107,2,218,9,-277,-3,-1,-107,0,0,-61,-40,61,-31,-162,0
287,17,1,27,1,48,59,107,-2,-218,-9,277,3,1,107,0,0,61,40,-61,31,162,0
289,0,0,-11,-1,0,0,0,0,0,280,0,-2,0,0,0,0,0,0,0,-153,280,0
289,0,0,11,1,0,0,0,0,0,-280,0,2,0,0,0,0,0,0,0,153,-280,0
289,0,0,-11,-1,-67,0,-67,0,0,-62,0,-3,0,-67,-67,0,0,0,0,-284,-62,0
289,0,0,11,1,67,0,67,0,0,62,0,3,0,67,67,0,0,0,0,284,62,0
289,0,1,-11,-1,10,0,10,0,0,82,0,0,0,10,10,0,0,0,0,0,82,0
289,0,1,11,1,-10,0,-10,0,0,-82,0,0,0,-10,-10,0,0,0,0,0,-82,0
289,0,0,-11,-1,-58,0,-58,0,0,-45,0,-1,0,-58,-58,0,0,0,0,-134,-45,0
289,0,0,11,1,58,0,58,0,0,45,0,1,0,58,58,0,0,0,0,134,45,0
289,0,0,-67,-1,-7,0,-7,0,0,104,0,2,0,-7,-7,0,0,0,0,153,104,0
289,0,0,67,1,7,0,7,0,0,-104,0,-2,0,7,7,0,0,0,0,-153,-104,0
289,1,1,-10,-1,-8,0,-8,-1,-94,-82,94,1,1,-8,-8,0,94,-94,-94,40,12,0
289,1,1,10,1,8,0,8,1,94,82,-94,-1,-1,8,8,0,-94,94,94,-40,-12,0
289,1,1,-10,-1,-8,-94,-102,-1,-94,198,0,-1,0,-102,-92,0,94,-94,-94,-19,292,0
289,1,1,10,1,8,94,102,1,94,-198,0,1,0,102,92,0,-94,94,94,19,-292,0
289,1,1,-10,-1,-75,-94,-169,-1,-94,-144,0,-2,0,-169,-92,0,94,-94,-94,-150,-50,0
289,1,1,10,1,75,94,169,1,94,144,0,2,0,169,92,0,-94,94,94,150,50,0
289,1,1,-10,-1,-66,-94,-160,-1,-94,-127,0,0,0,-160,-92,0,94,-94,-94,0,-33,0
289,1,1,10,1,66,94,160,1,94,127,0,0,0,160,92,0,-94,94,94,0,33,0
289,1,1,-68,-1,1,94,95,1,94,186,0,1,0,95,92,0,-94,94,94,19,92,0
289,1,1,68,1,-1,-94,-95,-1,-94,-186,0,-1,0,-95,-92,0,94,-94,-94,-19,-92,0
289,2,0,-49,-1,58,94,152,0,0,45,94,1,0,-8,0,0,-26,-68,26,132,45,0
289,2,0,49,1,-58,-94,-152,0,0,-45,-94,-1,0,8,0,0,26,68,-26,-132,-45,0
289,2,0,-49,-1,58,0,58,0,0,325,0,-1,-1,-102,0,0,-26,-68,26,73,325,0
289,2,0,49,1,-58,0,-58,0,0,-325,0,1,1,102,0,0,26,68,-26,-73,-325,0
289,2,0,-49,-1,-9,0,-9,0,0,-17,0,-2,-1,-169,0,0,-26,-68,26,-58,-17,0
289,2,0,49,1,9,0,9,0,0,17,0,2,1,169,0,0,26,68,-26,58,17,0
289,2,0,-49,-1,43,186,229,2,186,127,0,-1,-1,69,69,0,-212,118,212,73,-59,0
289,2,0,49,1,-43,-186,-229,-2,-186,-127,0,1,1,-69,-69,0,212,-118,-212,-73,59,0
289,2,1,-19,-1,-65,0,-65,0,0,59,0,1,1,95,0,0,26,68,-26,-73,59,0
289,2,1,19,1,65,0,65,0,0,-59,0,-1,-1,-95,0,0,-26,-68,26,73,-59,0
289,12,1,-89,-1,-41,0,-41,0,-87,-104,87,0,0,0,0,0,-41,41,41,0,-111,0
289,12,1,89,1,41,0,41,0,87,104,-87,0,0,0,0,0,41,-41,-41,0,111,0
289,12,1,-89,-1,-37,-186,-223,-1,-178,-62,-8,-2,0,-191,0,0,-37,-35,37,-31,22,0
289,12,1,89,1,37,186,223,1,178,62,8,2,0,191,0,0,37,35,-37,31,-22,0
289,12,1,-16,-1,28,186,214,1,178,45,8,0,0,0,0,0,28,-28,-28,0,-39,0
289,12,1,16,1,-28,-186,-214,-1,-178,-45,-8,0,0,0,0,0,-28,28,28,0,39,0
289,13,1,-61,-1,66,255,321,2,240,45,15,-1,0,-182,0,0,-26,-164,26,65,-93,0
289,13,1,61,1,-66,-255,-321,-2,-240,-45,-15,1,0,182,0,0,26,164,-26,-65,93,0
289,13,0,-61,-1,-13,240,227,1,91,-59,149,0,0,0,0,0,-13,13,13,0,-150,0
289,13,0,61,1,13,-240,-227,-1,-91,59,-149,0,0,0,0,0,13,-13,-13,0,150,0
289,13,0,-61,-1,-9,0,-9,0,0,-17,0,-2,-1,-191,0,0,-9,-9,9,23,-17,0
289,13,0,61,1,9,0,9,0,0,17,0,2,1,191,0,0,9,9,-9,-23,17,0
289,14,1,-61,-1,2,347,349,3,347,45,0,-2,-1,-154,0,0,-35,17,35,23,-185,0
289,14,1,61,1,-2,-347,-349,-3,-347,-45,0,2,1,154,0,0,35,-17,-35,-23,185,0
289,14,0,-61,-1,-13,240,227,1,91,-59,149,0,0,0,0,0,-13,13,13,0,-150,0
289,14,0,61,1,13,-240,-227,-1,-91,59,-149,0,0,0,0,0,13,-13,-13,0,150,0
289,14,0,-61,-1,-9,0,-9,0,0,-17,0,-2,-1,-191,0,0,-9,-9,9,23,-17,0
289,14,0,61,1,9,0,9,0,0,17,0,2,1,191,0,0,9,9,-9,-23,17,0
289,15,1,-61,-1,58,433,491,4,375,45,58,-3,-1,-12,0,0,-26,72,26,170,-213,0
289,15,1,61,1,-58,-433,-491,-4,-375,-45,-58,3,1,12,0,0,26,-72,-26,-170,213,0
289,15,0,-61,-1,-13,240,227,1,91,-59,149,0,0,0,0,0,-13,13,13,0,-150,0
289,15,0,61,1,13,-240,-227,-1,-91,59,-149,0,0,0,0,0,13,-13,-13,0,150,0
289,15,0,-61,-1,-9,0,-9,0,0,-17,0,-2,0,-154,0,0,-9,0,9,-5,-17,0
289,15,0,61,1,9,0,9,0,0,17,0,2,0,154,0,0,9,0,-9,5,17,0
289,16,1,-61,-1,-13,240,227,1,91,-59,149,0,0,0,0,0,-13,13,13,0,-150,0
289,16,1,61,1,13,-240,-227,-1,-91,59,-149,0,0,0,0,0,13,-13,-13,0,150,0
289,16,1,-61,-1,-9,0,-9,0,0,-17,0,-2,0,-154,0,0,-9,0,9,-5,-17,0
289,16,1,61,1,9,0,9,0,0,17,0,2,0,154,0,0,9,0,-9,5,17,0
290,0,0,-9,-1,-27,0,-27,0,0,82,0,-2,0,-27,-27,0,0,0,0,-75,82,0
290,0,0,9,1,27,0,27,0,0,-82,0,2,0,27,27,0,0,0,0,75,-82,0
290,0,0,-9,-1,35,0,35,0,0,121,0,-1,0,35,35,0,0,0,0,60,121,0
290,0,0,9,1,-35,0,-35,0,0,-121,0,1,0,-35,-35,0,0,0,0,-60,-121,0
290,0,0,-9,-1,-25,0,-25,0,0,156,0,0,0,-25,-25,0,0,0,0,0,156,0
290,0,0,9,1,25,0,25,0,0,-156,0,0,0,25,25,0,0,0,0,0,-156,0
290,0,1,-4,-1,-60,0,-60,0,0,-244,0,2,0,-60,-60,0,0,0,0,75,-244,0
290,0,1,4,1,60,0,60,0,0,244,0,-2,0,60,60,0,0,0,0,-75,244,0
290,0,1,-34,-1,14,0,14,0,0,122,0,-2,0,14,14,0,0,0,0,-75,122,0
290,0,1,34,1,-14,0,-14,0,0,-122,0,2,0,-14,-14,0,0,0,0,75,-122,0
290,1,0,-20,-1,3,95,98,1,95,244,0,1,0,98,38,0,-95,95,95,-118,149,0
290,1,0,20,1,-3,-95,-98,-1,-95,-244,0,-1,0,-98,-38,0,95,-95,-95,118,-149,0
290,1,0,-20,-1,-27,95,68,0,0,82,95,-2,1,68,8,0,0,0,0,-170,82,0
290,1,0,20,1,27,-95,-68,0,0,-82,-95,2,-1,-68,-8,0,0,0,0,170,-82,0
290,1,0,-20,-1,35,0,35,0,0,121,0,-1,0,35,0,0,0,0,0,60,121,0
290,1,0,20,1,-35,0,-35,0,0,-121,0,1,0,-35,0,0,0,0,0,-60,-121,0
290,1,0,-20,-1,-25,0,-25,0,0,156,0,0,0,-25,0,0,0,0,0,0,156,0
290,1,0,20,1,25,0,25,0,0,-156,0,0,0,25,0,0,0,0,0,0,-156,0
290,1,1,-14,-1,-46,0,-46,0,0,-122,0,0,0,-46,0,0,0,0,0,0,-122,0
290,1,1,14,1,46,0,46,0,0,122,0,0,0,46,0,0,0,0,0,0,122,0
290,2,0,-7,-1,-37,14,-23,-1,-81,-40,95,-1,1,-23,-23,0,81,-81,-81,-230,41,0
290,2,0,7,1,37,-14,23,1,81,40,-95,1,-1,23,23,0,-81,81,81,230,-41,0
290,2,1,-7,-1,25,-81,-56,-1,-81,-1,0,0,0,-56,-31,0,81,-81,-81,0,80,0
290,2,1,7,1,-25,81,56,1,81,1,0,0,0,56,31,0,-81,81,81,0,-80,0
290,2,0,-7,-1,-35,0,-35,-1,-81,34,81,1,1,-35,-31,0,81,-81,-81,-141,115,0
290,2,0,7,1,35,0,35,1,81,-34,-81,-1,-1,35,31,0,-81,81,81,141,-115,0
290,2,0,-26,-1,7,-14,-7,0,-14,-122,0,-2,0,-7,-7,0,14,-14,-14,178,-108,0
290,2,0,26,1,-7,14,7,0,14,122,0,2,0,7,7,0,-14,14,14,-178,108,0
290,2,0,-26,-1,10,0,10,1,81,122,-81,-1,-1,10,10,0,-81,81,81,141,41,0
290,2,0,26,1,-10,0,-10,-1,-81,-122,81,1,1,-10,-10,0,81,-81,-81,-141,-41,0
290,3,1,-7,-1,-37,14,-23,-1,-81,-40,95,-1,0,-23,-23,0,11,-11,-11,-160,41,0
290,3,1,7,1,37,-14,23,1,81,40,-95,1,0,23,23,0,-11,11,11,160,-41,0
290,3,0,-7,-1,-27,0,-27,-1,-70,-39,70,0,0,-27,-27,0,0,0,0,0,31,0
290,3,0,7,1,27,0,27,1,70,39,-70,0,0,27,27,0,0,0,0,0,-31,0
290,3,1,-7,-1,-35,0,-35,-1,-81,34,81,1,0,-35,-31,0,11,-11,-11,-71,115,0
290,3,1,7,1,35,0,35,1,81,-34,-81,-1,0,35,31,0,-11,11,11,71,-115,0
290,3,1,-26,-1,7,-14,-7,0,-14,-122,0,-2,1,-7,-7,0,84,-84,-84,108,-108,0
290,3,1,26,1,-7,14,7,0,14,122,0,2,-1,7,7,0,-84,84,84,-108,108,0
290,3,1,-26,-1,10,0,10,1,81,122,-81,-1,0,10,10,0,-11,11,11,71,41,0
290,3,1,26,1,-10,0,-10,-1,-81,-122,81,1,0,-10,-10,0,11,-11,-11,-71,-41,0
290,4,0,-1,-1,27,0,27,1,70,39,-70,0,0,27,4,0,0,0,0,0,-31,0
290,4,0,1,1,-27,0,-27,-1,-70,-39,70,0,0,-27,-4,0,0,0,0,0,31,0
290,4,0,-1,-1,2,-14,-12,0,0,74,-14,2,0,-12,0,0,0,0,0,89,74,0
290,4,0,1,1,-2,14,12,0,0,-74,14,-2,0,12,0,0,0,0,0,-89,-74,0
290,4,0,-25,-1,-30,0,-30,-1,-95,-162,95,-3,1,-30,-7,0,95,-95,-95,-52,-67,0
290,4,0,25,1,30,0,30,1,95,162,-95,3,-1,30,7,0,-95,95,95,52,67,0
290,4,0,-25,-1,-27,14,-13,0,0,82,14,-2,0,-13,0,0,0,0,0,-89,82,0
290,4,0,25,1,27,-14,13,0,0,-82,-14,2,0,13,0,0,0,0,0,89,-82,0
290,4,1,-8,-1,-16,-31,-47,-1,-31,122,0,0,0,-47,-47,0,31,-31,-31,0,153,0
290,4,1,8,1,16,31,47,1,31,-122,0,0,0,47,47,0,-31,31,31,0,-153,0
290,5,1,-5,-1,3,85,88,0,25,123,60,3,0,88,38,0,0,126,0,-2,98,0
290,5,1,5,1,-3,-85,-88,0,-25,-123,-60,-3,0,-88,-38,0,0,-126,0,2,-98,0
290,5,1,-5,-1,28,99,127,1,95,88,4,1,0,127,38,0,0,126,0,-91,-7,0
290,5,1,5,1,-28,-99,-127,-1,-95,-88,-4,-1,0,-127,-38,0,0,-126,0,91,7,0
290,5,0,-5,-1,-27,0,-27,-1,-70,-39,70,0,0,-27,0,0,0,0,0,0,31,0
290,5,0,5,1,27,0,27,1,70,39,-70,0,0,27,0,0,0,0,0,0,-31,0
290,5,0,-5,-1,-25,85,60,2,110,1,-25,0,0,60,10,0,-85,85,85,0,-109,0
290,5,0,5,1,25,-85,-60,-2,-110,-1,25,0,0,-60,-10,0,85,-85,-85,0,109,0
290,5,0,-5,-1,0,-14,-14,-1,-70,-121,56,2,0,-14,0,0,0,0,0,89,-51,0
290,5,0,5,1,0,14,14,1,70,121,-56,-2,0,14,0,0,0,0,0,-89,51,0
290,6,0,-5,-1,-27,0,-27,-1,-70,-39,70,0,0,-27,0,0,0,0,0,0,31,0
290,6,0,5,1,27,0,27,1,70,39,-70,0,0,27,0,0,0,0,0,0,-31,0
290,6,0,-5,-1,-2,14,12,0,0,-74,14,-2,0,12,0,0,0,0,0,-89,-74,0
290,6,0,5,1,2,-14,-12,0,0,74,-14,2,0,-12,0,0,0,0,0,89,74,0
290,6,0,-5,-1,-25,85,60,2,110,1,-25,0,0,60,0,0,-85,85,85,0,-109,0
290,6,0,5,1,25,-85,-60,-2,-110,-1,25,0,0,-60,0,0,85,-85,-85,0,109,0
290,6,0,-5,-1,0,-14,-14,-1,-70,-121,56,2,0,-14,0,0,0,0,0,89,-51,0
290,6,0,5,1,0,14,14,1,70,121,-56,-2,0,14,0,0,0,0,0,-89,51,0
290,6,1,-2,-1,-61,-123,-184,-1,-148,-123,25,-1,-1,-184,-96,0,92,-103,-92,-115,-60,0
290,6,1,2,1,61,123,184,1,148,123,-25,1,1,184,96,0,-92,103,92,115,60,0
290,7,1,-96,-1,-89,-219,-308,-3,-314,-162,95,1,1,-308,-97,0,314,-314,-314,-195,67,0
290,7,1,96,1,89,219,308,3,314,162,-95,-1,-1,308,97,0,-314,314,314,195,-67,0
290,7,1,-96,-1,-87,-134,-221,0,-134,-122,0,1,1,-221,-97,0,229,-229,-229,-195,-73,0
290,7,1,96,1,87,134,221,0,134,122,0,-1,-1,221,97,0,-229,229,229,195,73,0
290,7,1,-96,-1,-62,-233,-295,-3,-314,-244,81,3,1,-295,-97,0,314,-314,-314,-106,-15,0
290,7,1,96,1,62,233,295,3,314,244,-81,-3,-1,295,97,0,-314,314,314,106,15,0
290,7,1,-96,-1,-62,-219,-281,-2,-244,-123,25,1,1,-281,-97,0,314,-314,-314,-195,36,0
290,7,1,96,1,62,219,281,2,244,123,-25,-1,-1,281,97,0,-314,314,314,195,-36,0
290,7,1,-96,-1,-87,-233,-320,-3,-314,-88,81,3,1,-320,-97,0,314,-314,-314,-106,141,0
290,7,1,96,1,87,233,320,3,314,88,-81,-3,-1,320,97,0,-314,314,314,106,-141,0
291,0,1,-59,-1,-83,0,-83,0,0,-92,0,0,0,-83,-83,0,0,0,0,0,-92,0
291,0,1,59,1,83,0,83,0,0,92,0,0,0,83,83,0,0,0,0,0,92,0
291,0,1,-59,-1,-53,0,-53,0,0,-230,0,-1,0,-53,-53,0,0,0,0,-62,-230,0
291,0,1,59,1,53,0,53,0,0,230,0,1,0,53,53,0,0,0,0,62,230,0
291,0,1,-59,-1,-61,0,-61,0,0,-24,0,-3,0,-61,-61,0,0,0,0,-281,-24,0
291,0,1,59,1,61,0,61,0,0,24,0,3,0,61,61,0,0,0,0,281,24,0
291,0,1,-59,-1,-79,0,-79,0,0,-120,0,-1,0,-79,-79,0,0,0,0,-62,-120,0
291,0,1,59,1,79,0,79,0,0,120,0,1,0,79,79,0,0,0,0,62,120,0
291,0,1,-59,-1,-108,0,-108,0,0,-121,0,-2,0,-108,-108,0,0,0,0,-102,-121,0
291,0,1,59,1,108,0,108,0,0,121,0,2,0,108,108,0,0,0,0,102,121,0
291,5,1,-56,-1,-26,-110,-136,-3,-260,-68,150,0,0,-136,-93,0,110,-110,-110,0,192,0
291,5,1,56,1,26,110,136,3,260,68,-150,0,0,136,93,0,-110,110,110,0,-192,0
291,5,1,-56,-1,-91,-110,-201,-2,-110,24,0,-3,0,-201,-93,0,49,-49,-49,-220,134,0
291,5,1,56,1,91,110,201,2,110,-24,0,3,0,201,93,0,-49,49,49,220,-134,0
291,5,1,-56,-1,-72,-163,-235,-2,-163,-206,0,-3,0,-235,-93,0,102,-102,-102,-220,-43,0
291,5,1,56,1,72,163,235,2,163,206,0,3,0,235,93,0,-102,102,102,220,43,0
291,5,1,-56,-1,-22,-163,-185,-3,-260,-96,97,-1,1,-93,-93,0,181,-96,-181,-87,164,0
291,5,1,56,1,22,163,185,3,260,96,-97,1,-1,93,93,0,-181,96,181,87,-164,0
291,5,1,-56,-1,-51,-260,-311,-3,-260,-97,0,-2,0,-171,-93,0,152,-63,-152,-45,163,0
291,5,1,56,1,51,260,311,3,260,97,0,2,0,171,93,0,-152,63,152,45,-163,0
291,6,0,-17,-1,22,-203,-181,-4,-353,-68,150,-1,2,-45,-45,0,420,-310,-420,32,285,0
291,6,0,17,1,-22,203,181,4,353,68,-150,1,-2,45,45,0,-420,310,420,-32,-285,0
291,6,0,-17,-1,-43,-203,-246,-3,-203,24,0,-4,1,-246,-45,0,292,-292,-292,-95,227,0
291,6,0,17,1,43,203,246,3,203,-24,0,4,-1,246,45,0,-292,292,292,95,-227,0
291,6,0,-17,-1,-24,-256,-280,-3,-256,-206,0,-4,1,-280,-45,0,345,-345,-345,-95,50,0
291,6,0,17,1,24,256,280,3,256,206,0,4,-1,280,45,0,-345,345,345,95,-50,0
291,6,1,-17,-1,26,-256,-230,-4,-353,-96,97,-2,2,-138,-45,0,424,-339,-424,38,257,0
291,6,1,17,1,-26,256,230,4,353,96,-97,2,-2,138,45,0,-424,339,424,-38,-257,0
291,6,0,-17,-1,-3,-353,-356,-4,-353,-97,0,-3,1,-216,-45,0,395,-306,-395,80,256,0
291,6,0,17,1,3,353,356,4,353,97,0,3,-1,216,45,0,-395,306,395,-80,-256,0
291,7,1,-17,-1,22,-203,-181,-4,-353,-68,150,-1,2,-45,-45,0,420,-310,-420,32,285,0
291,7,1,17,1,-22,203,181,4,353,68,-150,1,-2,45,45,0,-420,310,420,-32,-285,0
291,7,0,-17,-1,-43,-203,-246,-3,-203,24,0,-4,1,-246,-45,0,292,-292,-292,-95,227,0
291,7,0,17,1,43,203,246,3,203,-24,0,4,-1,246,45,0,-292,292,292,95,-227,0
291,7,0,-17,-1,-24,-256,-280,-3,-256,-206,0,-4,1,-280,-45,0,345,-345,-345,-95,50,0
291,7,0,17,1,24,256,280,3,256,206,0,4,-1,280,45,0,-345,345,345,95,-50,0
291,7,0,-17,-1,-11,-185,-196,-3,-185,-96,0,0,0,-196,-45,0,185,-185,-185,0,186,0
291,7,0,17,1,11,185,196,3,185,96,0,0,0,196,45,0,-185,185,185,0,-186,0
291,7,0,-17,-1,-3,-353,-356,-4,-353,-97,0,-3,1,-216,-45,0,395,-306,-395,80,256,0
291,7,0,17,1,3,353,356,4,353,97,0,3,-1,216,45,0,-395,306,395,-80,-256,0
291,8,1,-17,-1,45,-136,-91,-3,-136,-68,0,0,0,-91,-45,0,136,-136,-136,0,218,0
291,8,1,17,1,-45,136,91,3,136,68,0,0,0,91,45,0,-136,136,136,0,-218,0
291,8,0,-17,-1,-43,-203,-246,-3,-203,24,0,-4,1,-246,-45,0,292,-292,-292,-95,227,0
291,8,0,17,1,43,203,246,3,203,-24,0,4,-1,246,45,0,-292,292,292,95,-227,0
291,8,0,-17,-1,-24,-256,-280,-3,-256,-206,0,-4,1,-280,-45,0,345,-345,-345,-95,50,0
291,8,0,17,1,24,256,280,3,256,206,0,4,-1,280,45,0,-345,345,345,95,-50,0
291,8,0,-17,-1,-11,-185,-196,-3,-185,-96,0,0,0,-196,-45,0,185,-185,-185,0,186,0
291,8,0,17,1,11,185,196,3,185,96,0,0,0,196,45,0,-185,185,185,0,-186,0
291,8,0,-17,-1,-3,-353,-356,-4,-353,-97,0,-3,1,-216,-45,0,395,-306,-395,80,256,0
291,8,0,17,1,3,353,356,4,353,97,0,3,-1,216,45,0,-395,306,395,-80,-256,0
291,9,1,-17,-1,-34,-46,-80,-2,-46,-68,0,-4,0,-80,-45,0,-172,-45,172,-5,128,0
291,9,1,17,1,34,46,80,2,46,68,0,4,0,80,45,0,172,45,-172,5,-128,0
291,9,1,-17,-1,-43,-203,-246,-3,-203,24,0,-4,0,-246,-45,0,-15,-202,15,-5,227,0
291,9,1,17,1,43,203,246,3,203,-24,0,4,0,246,45,0,15,202,-15,5,-227,0
291,9,1,-17,-1,-24,-256,-280,-3,-256,-206,0,-4,0,-280,-45,0,38,-255,-38,-5,50,0
291,9,1,17,1,24,256,280,3,256,206,0,4,0,280,45,0,-38,255,38,5,-50,0
291,9,1,-17,-1,-11,-185,-196,-3,-185,-96,0,0,0,-91,-45,0,80,-80,-80,0,186,0
291,9,1,17,1,11,185,196,3,185,96,0,0,0,91,45,0,-80,80,80,0,-186,0
291,9,1,-17,-1,-3,-353,-356,-4,-353,-97,0,-3,0,-216,-45,0,88,-216,-88,170,256,0
291,9,1,17,1,3,353,356,4,353,97,0,3,0,216,45,0,-88,216,88,-170,-256,0
291,24,1,-85,-1,-97,-173,-270,-3,-231,92,58,-2,1,70,0,0,103,183,-103,-203,173,0
291,24,1,85,1,97,173,270,3,231,-92,-58,2,-1,-70,0,0,-103,-183,103,203,-173,0
291,24,1,-85,-1,-95,138,43,0,121,-138,17,-1,0,43,0,0,101,119,-101,-59,-95,0
291,24,1,85,1,95,-138,-43,0,-121,138,-17,1,0,-43,0,0,-101,-119,101,59,95,0
292,0,0,-26,-1,-28,0,-28,0,0,-63,0,0,0,-28,-28,0,0,0,0,0,-63,0
292,0,0,26,1,28,0,28,0,0,63,0,0,0,28,28,0,0,0,0,0,63,0
292,0,0,-26,-1,-33,0,-33,0,0,78,0,3,0,-33,-33,0,0,0,0,-10,78,0
292,0,0,26,1,33,0,33,0,0,-78,0,-3,0,33,33,0,0,0,0,10,-78,0
292,0,0,-26,-1,-20,0,-20,0,0,19,0,1,0,-20,-20,0,0,0,0,-38,19,0
292,0,0,26,1,20,0,20,0,0,-19,0,-1,0,20,20,0,0,0,0,38,-19,0
292,0,0,-26,-1,-49,0,-49,0,0,-36,0,0,0,-49,-49,0,0,0,0,0,-36,0
292,0,0,26,1,49,0,49,0,0,36,0,0,0,49,49,0,0,0,0,0,36,0
292,0,1,-15,-1,-100,0,-100,0,0,-183,0,0,0,-100,-100,0,0,0,0,0,-183,0
292,0,1,15,1,100,0,100,0,0,183,0,0,0,100,100,0,0,0,0,0,183,0
292,1,0,-6,-1,-5,-152,-157,0,0,141,-152,3,-1,-157,-24,0,0,0,0,142,141,0
292,1,0,6,1,5,152,157,0,0,-141,152,-3,1,157,24,0,0,0,0,-142,-141,0
292,1,0,-6,-1,8,-152,-144,0,0,82,-152,1,-1,-144,-24,0,0,0,0,114,82,0
292,1,0,6,1,-8,152,144,0,0,-82,152,-1,1,144,24,0,0,0,0,-114,-82,0
292,1,0,-6,-1,-21,0,-21,0,0,27,0,0,0,-21,-21,0,0,0,0,0,27,0
292,1,0,6,1,21,0,21,0,0,-27,0,0,0,21,21,0,0,0,0,0,-27,0
292,1,1,-9,-1,-92,0,-92,-1,-152,-246,152,-2,1,-92,-92,0,152,-152,-152,-156,-94,0
292,1,1,9,1,92,0,92,1,152,246,-152,2,-1,92,92,0,-152,152,152,156,94,0
292,1,0,-9,-1,-28,0,-28,0,0,-63,0,0,0,-28,-28,0,0,0,0,0,-63,0
292,1,0,9,1,28,0,28,0,0,63,0,0,0,28,28,0,0,0,0,0,63,0
292,2,0,-4,-1,18,116,134,2,268,246,-152,4,-1,134,42,0,-268,268,268,111,-22,0
292,2,0,4,1,-18,-116,-134,-2,-268,-246,152,-4,1,-134,-42,0,268,-268,-268,-111,22,0
292,2,0,-4,-1,-5,-152,-157,0,0,141,-152,3,-1,-157,0,0,0,0,0,142,141,0
292,2,0,4,1,5,152,157,0,0,-141,152,-3,1,157,0,0,0,0,0,-142,-141,0
292,2,0,-4,-1,8,-152,-144,0,0,82,-152,1,-1,-144,0,0,0,0,0,114,82,0
292,2,0,4,1,-8,152,144,0,0,-82,152,-1,1,144,0,0,0,0,0,-114,-82,0
