PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrival,phi.procTotal,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
149,5,1,-3,-1,7,5,12,3,146,-1,-141,3,-3,12,12,0,-146,146,146,157,-147,0
149,5,1,3,1,-7,-5,-12,-3,-146,1,141,-3,3,-12,-12,0,146,-146,-146,-157,147,0
149,5,0,-3,-1,2,0,2,1,141,-6,-141,1,-2,2,2,0,-48,93,48,92,-53,0
149,5,0,3,1,-2,0,-2,-1,-141,6,141,-1,2,-2,-2,0,48,-93,-48,-92,53,0
149,5,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,-1,0,0,0,0,0,-1,0
149,5,0,3,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0
149,5,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,-4,0,0,0,0,0,1,0
149,5,0,2,1,4,0,4,0,0,-1,0,0,0,4,4,0,0,0,0,0,-1,0
149,6,0,-3,-1,-1,-47,-48,1,94,-18,-141,1,-2,-48,0,0,-1,46,1,92,-67,0
149,6,0,3,1,1,47,48,-1,-94,18,141,-1,2,48,0,0,1,-46,-1,-92,67,0
149,6,1,-3,-1,0,60,60,4,201,-1,-141,4,-3,60,48,0,-201,201,201,140,-202,0
149,6,1,3,1,0,-60,-60,-4,-201,1,141,-4,3,-60,-48,0,201,-201,-201,-140,202,0
149,6,0,-3,-1,2,0,2,1,141,-6,-141,1,-2,2,0,0,-48,93,48,92,-53,0
149,6,0,3,1,-2,0,-2,-1,-141,6,141,-1,2,-2,0,0,48,-93,-48,-92,53,0
149,6,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,6,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,6,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,6,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,7,0,-3,-1,-1,-47,-48,1,94,-18,-141,1,-2,-48,0,0,-1,46,1,92,-67,0
149,7,0,3,1,1,47,48,-1,-94,18,141,-1,2,48,0,0,1,-46,-1,-92,67,0
149,7,1,-3,-1,2,0,2,1,141,-6,-141,1,-2,2,0,0,-48,93,48,92,-53,0
149,7,1,3,1,-2,0,-2,-1,-141,6,141,-1,2,-2,0,0,48,-93,-48,-92,53,0
149,7,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,7,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,7,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,7,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,8,1,-3,-1,-1,-47,-48,1,94,-18,-141,1,-1,2,0,0,47,46,-47,42,-67,0
149,8,1,3,1,1,47,48,-1,-94,18,141,-1,1,-2,0,0,-47,-46,47,-42,67,0
149,8,0,-3,-1,2,50,52,2,191,-6,-141,2,-2,52,0,0,-45,138,45,107,-103,0
149,8,0,3,1,-2,-50,-52,-2,-191,6,141,-2,2,-52,0,0,45,-138,-45,-107,103,0
149,8,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,8,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,8,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,8,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,9,1,-3,-1,-3,5,2,2,141,-18,-136,2,-2,2,0,0,0,93,0,107,-114,0
149,9,1,3,1,3,-5,-2,-2,-141,18,136,-2,2,-2,0,0,0,-93,0,-107,114,0
149,9,0,-3,-1,2,50,52,2,191,-6,-141,2,-2,52,0,0,-45,138,45,107,-103,0
149,9,0,3,1,-2,-50,-52,-2,-191,6,141,-2,2,-52,0,0,45,-138,-45,-107,103,0
149,9,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,9,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,9,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,9,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,10,1,-3,-1,-2,60,58,3,191,-18,-131,3,-2,58,0,0,0,146,0,102,-159,0
149,10,1,3,1,2,-60,-58,-3,-191,18,131,-3,2,-58,0,0,0,-146,0,-102,159,0
149,10,0,-3,-1,2,50,52,2,191,-6,-141,2,-1,52,0,0,0,93,0,62,-103,0
149,10,0,3,1,-2,-50,-52,-2,-191,6,141,-2,1,-52,0,0,0,-93,0,-62,103,0
149,10,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,10,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,10,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,10,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,11,1,-3,-1,-3,108,105,4,247,-18,-139,4,-2,105,45,0,0,201,0,92,-205,0
149,11,1,3,1,3,-108,-105,-4,-247,18,139,-4,2,-105,-45,0,0,-201,0,-92,205,0
149,11,0,-3,-1,2,50,52,2,191,-6,-141,2,-1,52,0,0,0,93,0,62,-103,0
149,11,0,3,1,-2,-50,-52,-2,-191,6,141,-2,1,-52,0,0,0,-93,0,-62,103,0
149,11,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,11,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,11,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,11,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,12,1,-3,-1,2,50,52,2,191,-6,-141,2,-1,52,0,0,0,93,0,62,-103,0
149,12,1,3,1,-2,-50,-52,-2,-191,6,141,-2,1,-52,0,0,0,-93,0,-62,103,0
149,12,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,12,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,12,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,12,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,13,1,-3,-1,0,106,106,3,241,-6,-135,3,-1,106,1,0,0,146,0,56,-153,0
149,13,1,3,1,0,-106,-106,-3,-241,6,135,-3,1,-106,-1,0,0,-146,0,-56,153,0
149,13,0,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,13,0,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,13,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,13,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,14,0,-3,-1,1,154,155,4,295,-6,-141,4,-1,155,49,0,-1,202,1,47,-201,0
149,14,0,3,1,-1,-154,-155,-4,-295,6,141,-4,1,-155,-49,0,1,-202,-1,-47,201,0
149,14,1,-3,-1,-1,0,-1,0,0,-1,0,0,0,-1,0,0,0,0,0,0,-1,0
149,14,1,3,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
149,14,0,-2,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,14,0,2,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,15,1,-5,-1,-3,107,104,4,295,-5,-188,4,-2,104,49,0,-1,202,1,94,-200,0
149,15,1,5,1,3,-107,-104,-4,-295,5,188,-4,2,-104,-49,0,1,-202,-1,-94,200,0
149,15,0,-5,-1,-6,3,-3,1,188,0,-185,1,-1,-3,0,0,0,46,0,42,-47,0
149,15,0,5,1,6,-3,3,-1,-188,0,185,-1,1,3,0,0,0,-46,0,-42,47,0
149,15,0,-5,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,15,0,5,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,16,1,-5,-1,-6,3,-3,1,188,0,-185,1,-1,-3,0,0,0,46,0,42,-47,0
149,16,1,5,1,6,-3,3,-1,-188,0,185,-1,1,3,0,0,0,-46,0,-42,47,0
149,16,0,-5,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,16,0,5,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,17,1,-5,-1,-1,53,52,2,237,0,-184,2,-1,52,0,0,0,93,0,59,-93,0
149,17,1,5,1,1,-53,-52,-2,-237,0,184,-2,1,-52,0,0,0,-93,0,-59,93,0
149,17,0,-5,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,17,0,5,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,18,1,-5,-1,0,107,107,3,292,0,-185,3,-1,107,3,0,0,146,0,55,-144,0
149,18,1,5,1,0,-107,-107,-3,-292,0,185,-3,1,-107,-3,0,0,-146,0,-55,144,0
149,18,0,-5,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,18,0,5,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,19,1,-5,-1,1,159,160,4,347,0,-188,4,-1,160,53,0,-3,205,3,45,-196,0
149,19,1,5,1,-1,-159,-160,-4,-347,0,188,-4,1,-160,-53,0,3,-205,-3,-45,196,0
149,19,0,-5,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,19,0,5,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
149,20,1,-5,-1,-4,0,-4,0,0,1,0,0,0,-4,0,0,0,0,0,0,1,0
149,20,1,5,1,4,0,4,0,0,-1,0,0,0,4,0,0,0,0,0,0,-1,0
150,0,0,-2,-1,-4,0,-4,0,0,-8,0,0,0,-4,-4,0,0,0,0,0,-8,0
150,0,0,2,1,4,0,4,0,0,8,0,0,0,4,4,0,0,0,0,0,8,0
150,0,0,-2,-1,1,0,1,0,0,14,0,0,0,1,1,0,0,0,0,0,14,0
150,0,0,2,1,-1,0,-1,0,0,-14,0,0,0,-1,-1,0,0,0,0,0,-14,0
150,0,0,-1,-1,3,0,3,0,0,8,0,0,0,3,3,0,0,0,0,0,8,0
150,0,0,1,1,-3,0,-3,0,0,-8,0,0,0,-3,-3,0,0,0,0,0,-8,0
150,0,0,-1,-1,-1,0,-1,0,0,2,0,0,0,-1,-1,0,0,0,0,0,2,0
150,0,0,1,1,1,0,1,0,0,-2,0,0,0,1,1,0,0,0,0,0,-2,0
150,0,1,-2,-1,1,0,1,0,0,-10,0,0,0,1,1,0,0,0,0,0,-10,0
150,0,1,2,1,-1,0,-1,0,0,10,0,0,0,-1,-1,0,0,0,0,0,10,0
150,1,0,-3,-1,2,0,2,0,0,-2,0,0,0,2,2,0,0,0,0,0,-2,0
150,1,0,3,1,-2,0,-2,0,0,2,0,0,0,-2,-2,0,0,0,0,0,2,0
150,1,1,-3,-1,6,0,6,1,50,8,-50,1,-1,6,6,0,-50,50,50,58,-42,0
150,1,1,3,1,-6,0,-6,-1,-50,-8,50,-1,1,-6,-6,0,50,-50,-50,-58,42,0
150,1,0,-1,-1,-1,0,-1,0,0,0,0,0,0,-1,-1,0,0,0,0,0,0,0
150,1,0,1,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
150,1,0,-1,-1,2,0,2,0,0,14,0,0,0,2,2,0,0,0,0,0,14,0
150,1,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,-2,0,0,0,0,0,-14,0
150,1,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,-5,0,0,0,0,0,-22,0
150,1,0,1,1,5,0,5,0,0,22,0,0,0,5,5,0,0,0,0,0,22,0
150,2,0,-3,-1,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
150,2,0,3,1,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
150,2,1,-3,-1,6,55,61,2,105,8,-50,2,-1,61,55,0,-105,105,105,41,-97,0
150,2,1,3,1,-6,-55,-61,-2,-105,-8,50,-2,1,-61,-55,0,105,-105,-105,-41,97,0
150,2,0,-1,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
150,2,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,2,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,2,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,2,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,2,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,3,0,-3,-1,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
150,3,0,3,1,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
150,3,1,-3,-1,5,110,115,3,160,8,-50,3,-1,115,54,0,-160,160,160,58,-152,0
150,3,1,3,1,-5,-110,-115,-3,-160,-8,50,-3,1,-115,-54,0,160,-160,-160,-58,152,0
150,3,0,-1,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
150,3,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,3,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,3,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,3,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,3,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,4,0,-3,-1,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
150,4,0,3,1,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
150,4,1,-3,-1,-3,164,161,4,214,8,-50,4,-1,161,46,0,-214,214,214,50,-206,0
150,4,1,3,1,3,-164,-161,-4,-214,-8,50,-4,1,-161,-46,0,214,-214,-214,-50,206,0
150,4,0,-1,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
150,4,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,4,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,4,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,4,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,4,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,5,1,-3,-1,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
150,5,1,3,1,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
150,5,1,-1,-1,-1,0,-1,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0
150,5,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
150,5,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,5,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,5,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,5,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,6,0,-2,-1,1,0,1,0,0,-2,0,0,0,1,0,0,0,0,0,0,-2,0
150,6,0,2,1,-1,0,-1,0,0,2,0,0,0,-1,0,0,0,0,0,0,2,0
150,6,1,-2,-1,1,6,7,1,99,0,-93,1,-1,7,0,0,0,50,0,52,-49,0
150,6,1,2,1,-1,-6,-7,-1,-99,0,93,-1,1,-7,0,0,0,-50,0,-52,49,0
150,6,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,6,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,6,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,6,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,7,0,-2,-1,1,0,1,0,0,-2,0,0,0,1,0,0,0,0,0,0,-2,0
150,7,0,2,1,-1,0,-1,0,0,2,0,0,0,-1,0,0,0,0,0,0,2,0
150,7,1,-2,-1,1,61,62,2,156,0,-95,2,-1,62,0,0,0,105,0,35,-100,0
150,7,1,2,1,-1,-61,-62,-2,-156,0,95,-2,1,-62,0,0,0,-105,0,-35,100,0
150,7,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,7,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,7,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,7,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,8,1,-2,-1,1,0,1,0,0,-2,0,0,0,1,0,0,0,0,0,0,-2,0
150,8,1,2,1,-1,0,-1,0,0,2,0,0,0,-1,0,0,0,0,0,0,2,0
150,8,0,-2,-1,1,115,116,3,211,0,-96,3,-1,116,5,0,0,160,0,53,-151,0
150,8,0,2,1,-1,-115,-116,-3,-211,0,96,-3,1,-116,-5,0,0,-160,0,-53,151,0
150,8,0,-1,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,8,0,1,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,8,0,-1,-1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,8,0,1,1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,9,1,-3,-1,7,6,13,1,150,12,-144,1,-1,13,0,0,0,50,0,52,-39,0
150,9,1,3,1,-7,-6,-13,-1,-150,-12,144,-1,1,-13,0,0,0,-50,0,-52,39,0
150,9,0,-3,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,9,0,3,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,9,0,-3,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,9,0,3,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,9,0,-3,-1,3,64,67,3,211,14,-147,3,-2,67,5,0,0,160,0,104,-137,0
150,9,0,3,1,-3,-64,-67,-3,-211,-14,147,-3,2,-67,-5,0,0,-160,0,-104,137,0
150,10,1,-3,-1,-2,61,59,2,211,12,-150,2,-1,59,0,0,0,105,0,35,-94,0
150,10,1,3,1,2,-61,-59,-2,-211,-12,150,-2,1,-59,0,0,0,-105,0,-35,94,0
150,10,0,-3,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,10,0,3,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,10,0,-3,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,10,0,3,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,10,0,-3,-1,3,64,67,3,211,14,-147,3,-2,67,5,0,0,160,0,104,-137,0
150,10,0,3,1,-3,-64,-67,-3,-211,-14,147,-3,2,-67,-5,0,0,-160,0,-104,137,0
150,11,1,-3,-1,2,0,2,0,0,14,0,0,0,2,0,0,0,0,0,0,14,0
150,11,1,3,1,-2,0,-2,0,0,-14,0,0,0,-2,0,0,0,0,0,0,-14,0
150,11,0,-3,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,11,0,3,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,11,0,-3,-1,3,64,67,3,211,14,-147,3,-2,67,5,0,0,160,0,104,-137,0
150,11,0,3,1,-3,-64,-67,-3,-211,-14,147,-3,2,-67,-5,0,0,-160,0,-104,137,0
150,11,0,-38,-1,1,-107,-106,-3,-257,-12,150,-3,2,-106,-44,0,43,-203,-43,-104,140,0
150,11,0,38,1,-1,107,106,3,257,12,-150,3,-2,106,44,0,-43,203,43,104,-140,0
150,12,0,-2,-1,-1,11,10,1,200,14,-189,1,-1,10,0,0,0,50,0,47,-36,0
150,12,0,2,1,1,-11,-10,-1,-200,-14,189,-1,1,-10,0,0,0,-50,0,-47,36,0
150,12,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,12,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,12,1,-2,-1,3,14,17,3,211,14,-197,3,-3,17,5,0,0,160,0,154,-137,0
150,12,1,2,1,-3,-14,-17,-3,-211,-14,197,-3,3,-17,-5,0,0,-160,0,-154,137,0
150,12,0,-39,-1,1,-57,-56,-3,-257,-12,200,-3,3,-56,-44,0,43,-203,-43,-154,140,0
150,12,0,39,1,-1,57,56,3,257,12,-200,3,-3,56,44,0,-43,203,43,154,-140,0
150,13,0,-2,-1,-1,65,64,3,257,12,-192,3,-2,64,47,0,0,160,0,103,-140,0
150,13,0,2,1,1,-65,-64,-3,-257,-12,192,-3,2,-64,-47,0,0,-160,0,-103,140,0
150,13,0,-2,-1,-1,11,10,1,200,14,-189,1,-1,10,0,0,0,50,0,47,-36,0
150,13,0,2,1,1,-11,-10,-1,-200,-14,189,-1,1,-10,0,0,0,-50,0,-47,36,0
150,13,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,13,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,13,1,-2,-1,2,65,67,4,265,14,-200,4,-3,67,50,0,-5,219,5,154,-188,0
150,13,1,2,1,-2,-65,-67,-4,-265,-14,200,-4,3,-67,-50,0,5,-219,-5,-154,188,0
150,14,1,-2,-1,-1,65,64,3,257,12,-192,3,-2,64,0,0,0,160,0,103,-140,0
150,14,1,2,1,1,-65,-64,-3,-257,-12,192,-3,2,-64,0,0,0,-160,0,-103,140,0
150,14,0,-2,-1,-1,11,10,1,200,14,-189,1,-1,10,0,0,0,50,0,47,-36,0
150,14,0,2,1,1,-11,-10,-1,-200,-14,189,-1,1,-10,0,0,0,-50,0,-47,36,0
150,14,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,14,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,15,1,-2,-1,3,115,118,4,312,12,-197,4,-2,118,51,0,0,219,0,104,-187,0
150,15,1,2,1,-3,-115,-118,-4,-312,-12,197,-4,2,-118,-51,0,0,-219,0,-104,187,0
150,15,0,-2,-1,-1,11,10,1,200,14,-189,1,-1,10,0,0,0,50,0,47,-36,0
150,15,0,2,1,1,-11,-10,-1,-200,-14,189,-1,1,-10,0,0,0,-50,0,-47,36,0
150,15,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,15,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,16,1,-2,-1,-1,11,10,1,200,14,-189,1,-1,10,0,0,0,50,0,47,-36,0
150,16,1,2,1,1,-11,-10,-1,-200,-14,189,-1,1,-10,0,0,0,-50,0,-47,36,0
150,16,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,16,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,17,1,-2,-1,0,58,58,2,258,14,-200,2,-1,58,0,0,-1,106,1,39,-83,0
150,17,1,2,1,0,-58,-58,-2,-258,-14,200,-2,1,-58,0,0,1,-106,-1,-39,83,0
150,17,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,17,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,18,1,-2,-1,4,112,116,3,306,14,-194,3,-1,116,0,0,0,160,0,56,-131,0
150,18,1,2,1,-4,-112,-116,-3,-306,-14,194,-3,1,-116,0,0,0,-160,0,-56,131,0
150,18,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,18,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,19,1,-2,-1,7,166,173,4,364,14,-198,4,-1,173,55,0,0,219,0,53,-183,0
150,19,1,2,1,-7,-166,-173,-4,-364,-14,198,-4,1,-173,-55,0,0,-219,0,-53,183,0
150,19,0,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,19,0,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
150,20,1,-2,-1,5,0,5,0,0,22,0,0,0,5,0,0,0,0,0,0,22,0
150,20,1,2,1,-5,0,-5,0,0,-22,0,0,0,-5,0,0,0,0,0,0,-22,0
151,0,1,-1,-1,1,0,1,0,0,8,0,0,0,1,1,0,0,0,0,0,8,0
151,0,1,1,1,-1,0,-1,0,0,-8,0,0,0,-1,-1,0,0,0,0,0,-8,0
151,0,1,-1,-1,-4,0,-4,0,0,1,0,0,0,-4,-4,0,0,0,0,0,1,0
151,0,1,1,1,4,0,4,0,0,-1,0,0,0,4,4,0,0,0,0,0,-1,0
151,0,0,-1,-1,2,0,2,0,0,1,0,0,0,2,2,0,0,0,0,0,1,0
151,0,0,1,1,-2,0,-2,0,0,-1,0,0,0,-2,-2,0,0,0,0,0,-1,0
151,0,0,-2,-1,-8,0,-8,0,0,-16,0,0,0,-8,-8,0,0,0,0,0,-16,0
151,0,0,2,1,8,0,8,0,0,16,0,0,0,8,8,0,0,0,0,0,16,0
151,0,0,-1,-1,3,0,3,0,0,11,0,0,0,3,3,0,0,0,0,0,11,0
151,0,0,1,1,-3,0,-3,0,0,-11,0,0,0,-3,-3,0,0,0,0,0,-11,0
151,1,0,-2,-1,-5,0,-5,0,0,-5,0,0,0,-5,-5,0,0,0,0,0,-5,0
151,1,0,2,1,5,0,5,0,0,5,0,0,0,5,5,0,0,0,0,0,5,0
151,1,0,-2,-1,3,0,3,0,0,11,0,0,0,3,3,0,0,0,0,0,11,0
151,1,0,2,1,-3,0,-3,0,0,-11,0,0,0,-3,-3,0,0,0,0,0,-11,0
151,1,1,-2,-1,-5,0,-5,1,48,3,-48,1,-1,-5,-5,0,-48,48,48,31,-45,0
151,1,1,2,1,5,0,5,-1,-48,-3,48,-1,1,5,5,0,48,-48,-48,-31,45,0
151,1,0,-2,-1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0
151,1,0,2,1,0,0,0,0,0,-2,0,0,0,0,0,0,0,0,0,0,-2,0
