PID,Step,Followed,ResultingOptMakespan,Rank,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totProc,phi.wait,phi.mac,phi.macOps,phi.macFree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
24,22,0,13,1,61,8,69,0,-146,-76,154,-2,0,69,69,0,84,-65,-84,60,61,0
24,22,0,-13,-1,-55,-30,-85,-1,124,-72,-154,-2,-1,-85,-82,0,-174,-19,174,39,1,0
24,22,0,13,1,55,30,85,1,-124,72,154,2,1,85,82,0,174,19,-174,-39,-1,0
24,22,0,-13,-1,-27,0,-27,-1,62,19,-62,0,0,-27,-27,0,0,0,0,0,-14,0
24,22,0,13,1,27,0,27,1,-62,-19,62,0,0,27,27,0,0,0,0,0,14,0
24,22,0,-13,-1,-17,0,-17,0,154,59,-154,-2,-1,-17,-17,0,-204,11,204,39,-17,0
24,22,0,13,1,17,0,17,0,-154,-59,154,2,1,17,17,0,204,-11,-204,-39,17,0
24,22,1,-13,-1,2,-132,-130,0,22,-41,-154,-2,-1,-130,-82,0,-72,-121,72,39,2,0
24,22,1,13,1,-2,132,130,0,-22,41,154,2,1,130,82,0,72,121,-72,-39,-2,0
24,23,0,-13,-1,-61,-8,-69,0,146,76,-154,2,0,-69,-69,0,-84,65,84,-60,-61,0
24,23,0,13,1,61,8,69,0,-146,-76,154,-2,0,69,69,0,84,-65,-84,60,61,0
24,23,1,-13,-1,-55,-30,-85,-1,124,-72,-154,-2,0,-85,-82,0,-18,-103,18,-45,1,0
24,23,1,13,1,55,30,85,1,-124,72,154,2,0,85,82,0,18,103,-18,45,-1,0
24,23,0,-13,-1,-27,0,-27,-1,62,19,-62,0,0,-27,-27,0,0,0,0,0,-14,0
24,23,0,13,1,27,0,27,1,-62,-19,62,0,0,27,27,0,0,0,0,0,14,0
24,23,0,-13,-1,-17,0,-17,0,154,59,-154,-2,0,-17,-17,0,-48,-73,48,-45,-17,0
24,23,0,13,1,17,0,17,0,-154,-59,154,2,0,17,17,0,48,73,-48,45,17,0
24,24,1,-13,-1,-61,-8,-69,0,146,76,-154,2,0,-69,-69,0,-84,65,84,-60,-61,0
24,24,1,13,1,61,8,69,0,-146,-76,154,-2,0,69,69,0,84,-65,-84,60,61,0
24,24,1,-13,-1,-26,-3,-29,0,151,-72,-154,2,0,-29,-29,0,-89,70,89,-60,-26,0
24,24,1,13,1,26,3,29,0,-151,72,154,-2,0,29,29,0,89,-70,-89,60,26,0
24,24,1,-13,-1,-27,0,-27,-1,62,19,-62,0,0,-27,-27,0,0,0,0,0,-14,0
24,24,1,13,1,27,0,27,1,-62,-19,62,0,0,27,27,0,0,0,0,0,14,0
24,24,1,-13,-1,-17,0,-17,0,154,59,-154,-2,1,-17,-17,0,-3,-100,3,-72,-17,0
24,24,1,13,1,17,0,17,0,-154,-59,154,2,-1,17,17,0,3,100,-3,72,17,0
25,0,0,-32,-1,48,0,48,0,0,3,0,-2,0,48,48,0,0,0,0,-126,3,0
25,0,0,32,1,-48,0,-48,0,0,-3,0,2,0,-48,-48,0,0,0,0,126,-3,0
25,0,0,-32,-1,-30,0,-30,0,0,-92,0,-4,0,-30,-30,0,0,0,0,-250,-92,0
25,0,0,32,1,30,0,30,0,0,92,0,4,0,30,30,0,0,0,0,250,92,0
25,0,0,-32,-1,-6,0,-6,0,0,-48,0,0,0,-6,-6,0,0,0,0,0,-48,0
25,0,0,32,1,6,0,6,0,0,48,0,0,0,6,6,0,0,0,0,0,48,0
25,0,1,-32,-1,-5,0,-5,0,0,71,0,-1,0,-5,-5,0,0,0,0,24,71,0
25,0,1,32,1,5,0,5,0,0,-71,0,1,0,5,5,0,0,0,0,-24,-71,0
25,0,0,-50,-1,-50,0,-50,0,0,-62,0,0,0,-50,-50,0,0,0,0,0,-62,0
25,0,0,50,1,50,0,50,0,0,62,0,0,0,50,50,0,0,0,0,0,62,0
25,1,0,-32,-1,48,0,48,0,0,3,0,-2,0,48,48,0,0,0,0,-126,3,0
25,1,0,32,1,-48,0,-48,0,0,-3,0,2,0,-48,-48,0,0,0,0,126,-3,0
25,1,0,-32,-1,-30,0,-30,0,0,-92,0,-4,0,-30,-5,0,0,0,0,-250,-92,0
25,1,0,32,1,30,0,30,0,0,92,0,4,0,30,5,0,0,0,0,250,92,0
25,1,0,-32,-1,-6,0,-6,0,0,-48,0,0,0,-6,-5,0,0,0,0,0,-48,0
25,1,0,32,1,6,0,6,0,0,48,0,0,0,6,5,0,0,0,0,0,48,0
25,1,0,-32,-1,47,27,74,1,27,71,0,0,0,74,74,0,-27,27,27,0,44,0
25,1,0,32,1,-47,-27,-74,-1,-27,-71,0,0,0,-74,-74,0,27,-27,-27,0,-44,0
25,1,1,-50,-1,-50,0,-50,0,0,-62,0,0,0,-50,-50,0,0,0,0,0,-62,0
25,1,1,50,1,50,0,50,0,0,62,0,0,0,50,50,0,0,0,0,0,62,0
25,2,0,-32,-1,48,-82,-34,0,0,3,-82,-2,-1,-34,-32,0,0,0,0,-44,3,0
25,2,0,32,1,-48,82,34,0,0,-3,82,2,1,34,32,0,0,0,0,44,-3,0
25,2,0,-32,-1,-30,-82,-112,0,0,-92,-82,-4,-1,-112,-32,0,0,0,0,-168,-92,0
25,2,0,32,1,30,82,112,0,0,92,82,4,1,112,32,0,0,0,0,168,92,0
25,2,0,-32,-1,-6,0,-6,0,0,-48,0,0,0,-6,-6,0,0,0,0,0,-48,0
25,2,0,32,1,6,0,6,0,0,48,0,0,0,6,6,0,0,0,0,0,48,0
25,2,0,-32,-1,-25,0,-25,1,82,62,-82,-4,-1,-25,-25,0,-82,82,82,-168,-20,0
25,2,0,32,1,25,0,25,-1,-82,-62,82,4,1,25,25,0,82,-82,-82,168,20,0
25,2,1,-15,-1,-47,0,-47,-1,-27,-71,27,0,0,-47,-47,0,0,0,0,0,-44,0
25,2,1,15,1,47,0,47,1,27,71,-27,0,0,47,47,0,0,0,0,0,44,0
25,3,1,-6,-1,-104,-161,-265,-2,-161,-68,0,1,0,-265,-184,0,161,-161,-161,-268,38,0
25,3,1,6,1,104,161,265,2,161,68,0,-1,0,265,184,0,-161,161,161,268,-38,0
25,3,0,-6,-1,-182,-161,-343,-2,-161,-163,0,-1,0,-343,-184,0,161,-161,-161,-392,-57,0
25,3,0,6,1,182,161,343,2,161,163,0,1,0,343,184,0,-161,161,161,392,57,0
25,3,0,-6,-1,-158,0,-158,-2,-161,-119,161,3,2,-158,-158,0,161,-161,-161,-303,-13,0
25,3,0,6,1,158,0,158,2,161,119,-161,-3,-2,158,158,0,-161,161,161,303,13,0
25,3,0,-6,-1,-177,-79,-256,-1,-79,-9,0,-1,0,-256,-184,0,79,-79,-79,-392,15,0
25,3,0,6,1,177,79,256,1,79,9,0,1,0,256,184,0,-79,79,79,392,-15,0
25,3,0,-6,-1,-152,0,-152,-2,-161,-71,161,3,2,-152,-152,0,161,-161,-161,-303,35,0
25,3,0,6,1,152,0,152,2,161,71,-161,-3,-2,152,152,0,-161,161,161,303,-35,0
25,4,0,-6,-1,-10,-80,-90,-1,-80,-95,0,0,0,-90,0,0,80,-80,-80,0,-15,0
25,4,0,6,1,10,80,90,1,80,95,0,0,0,90,0,0,-80,80,80,0,15,0
25,4,0,-6,-1,-182,-161,-343,-2,-161,-163,0,-1,0,-343,-184,0,161,-161,-161,-392,-57,0
25,4,0,6,1,182,161,343,2,161,163,0,1,0,343,184,0,-161,161,161,392,57,0
25,4,0,-6,-1,14,81,95,-1,-80,-51,161,4,2,95,26,0,80,-80,-80,89,29,0
25,4,0,6,1,-14,-81,-95,1,80,51,-161,-4,-2,-95,-26,0,-80,80,80,-89,-29,0
25,4,0,-6,-1,-5,2,-3,0,2,59,0,0,0,-3,0,0,-2,2,2,0,57,0
25,4,0,6,1,5,-2,3,0,-2,-59,0,0,0,3,0,0,2,-2,-2,0,-57,0
25,4,1,-6,-1,20,81,101,-1,-80,-3,161,4,2,101,32,0,80,-80,-80,89,77,0
25,4,1,6,1,-20,-81,-101,1,80,3,-161,-4,-2,-101,-32,0,-80,80,80,-89,-77,0
25,5,0,-6,-1,-10,-80,-90,-1,-80,-95,0,0,0,-90,0,0,80,-80,-80,0,-15,0
25,5,0,6,1,10,80,90,1,80,95,0,0,0,90,0,0,-80,80,80,0,15,0
25,5,0,-6,-1,-182,-161,-343,-2,-161,-163,0,-1,0,-343,-152,0,161,-161,-161,-392,-57,0
25,5,0,6,1,182,161,343,2,161,163,0,1,0,343,152,0,-161,161,161,392,57,0
25,5,0,-6,-1,14,113,127,-1,-80,-51,193,4,3,127,26,0,80,-80,-80,57,29,0
25,5,0,6,1,-14,-113,-127,1,80,51,-193,-4,-3,-127,-26,0,-80,80,80,-57,-29,0
25,5,1,-6,-1,-5,2,-3,0,2,59,0,0,0,-3,0,0,-2,2,2,0,57,0
25,5,1,6,1,5,-2,3,0,-2,-59,0,0,0,3,0,0,2,-2,-2,0,-57,0
25,5,0,-6,-1,35,113,148,0,113,-3,0,0,0,148,47,0,-113,113,113,0,45,0
25,5,0,6,1,-35,-113,-148,0,-113,3,0,0,0,-148,-47,0,113,-113,-113,0,-45,0
25,6,0,-6,-1,-172,-72,-244,-1,-81,-68,9,-1,1,-244,-152,0,161,-79,-161,-399,-42,0
25,6,0,6,1,172,72,244,1,81,68,-9,1,-1,244,152,0,-161,79,161,399,42,0
25,6,0,-6,-1,-182,-161,-343,-2,-161,-163,0,-1,1,-256,-152,0,163,-81,-163,-399,-57,0
25,6,0,6,1,182,161,343,2,161,163,0,1,-1,256,152,0,-163,81,163,399,57,0
25,6,0,-6,-1,-158,32,-126,-2,-161,-119,193,3,3,-126,-126,0,161,-161,-161,-335,-13,0
25,6,0,6,1,158,-32,126,2,161,119,-193,-3,-3,126,126,0,-161,161,161,335,13,0
25,6,1,-6,-1,-118,-72,-190,0,-72,-9,0,1,1,-190,-152,0,152,-152,-152,-348,8,0
25,6,1,6,1,118,72,190,0,72,9,0,-1,-1,190,152,0,-152,152,152,348,-8,0
25,6,0,-6,-1,-137,32,-105,-1,32,-71,0,-1,1,-105,-105,0,57,25,-57,-399,3,0
25,6,0,6,1,137,-32,105,1,-32,71,0,1,-1,105,105,0,-57,-25,57,399,-3,0
25,7,0,-6,-1,-172,-72,-244,-1,-81,-68,9,-1,1,-244,-152,0,161,-79,-161,-399,-42,0
25,7,0,6,1,172,72,244,1,81,68,-9,1,-1,244,152,0,-161,79,161,399,42,0
25,7,0,-6,-1,-182,-161,-343,-2,-161,-163,0,-1,1,-256,-152,0,163,-81,-163,-399,-57,0
25,7,0,6,1,182,161,343,2,161,163,0,1,-1,256,152,0,-163,81,163,399,57,0
25,7,0,-6,-1,-158,32,-126,-2,-161,-119,193,3,3,-126,-126,0,161,-161,-161,-335,-13,0
25,7,0,6,1,158,-32,126,2,161,119,-193,-3,-3,126,126,0,-161,161,161,335,13,0
25,7,0,-6,-1,-42,-6,-48,1,-6,-9,0,0,0,-48,-48,0,6,-6,-6,0,-58,0
25,7,0,6,1,42,6,48,-1,6,9,0,0,0,48,48,0,-6,6,6,0,58,0
25,7,1,-6,-1,-137,32,-105,-1,32,-71,0,-1,1,-105,-105,0,57,25,-57,-399,3,0
25,7,1,6,1,137,-32,105,1,-32,71,0,1,-1,105,105,0,-57,-25,57,399,-3,0
25,8,1,-6,-1,-172,-72,-244,-1,-81,-68,9,-1,2,-105,-105,0,173,13,-173,-446,-42,0
25,8,1,6,1,172,72,244,1,81,68,-9,1,-2,105,105,0,-173,-13,173,446,42,0
25,8,1,-6,-1,-182,-161,-343,-2,-161,-163,0,-1,2,-105,-105,0,163,23,-163,-446,-57,0
25,8,1,6,1,182,161,343,2,161,163,0,1,-2,105,105,0,-163,-23,163,446,57,0
25,8,1,-6,-1,-158,32,-126,-2,-161,-119,193,3,3,-126,-105,0,161,-161,-161,-335,-13,0
25,8,1,6,1,158,-32,126,2,161,119,-193,-3,-3,126,105,0,-161,161,161,335,13,0
25,8,1,-6,-1,-42,-6,-48,1,-6,-9,0,0,0,-48,-48,0,6,-6,-6,0,-58,0
25,8,1,6,1,42,6,48,-1,6,9,0,0,0,48,48,0,-6,6,6,0,58,0
25,8,1,-6,-1,-163,79,-84,0,79,-71,0,1,2,-84,-84,0,76,-67,-76,-414,-44,0
25,8,1,6,1,163,-79,84,0,-79,71,0,-1,-2,84,84,0,-76,67,76,414,44,0
25,9,0,-16,-1,-130,-256,-386,-2,-75,-59,-181,-1,1,-247,-142,0,12,13,-12,-262,16,0
25,9,0,16,1,130,256,386,2,75,59,181,1,-1,247,142,0,-12,-13,12,262,-16,0
25,9,0,-16,-1,-140,-345,-485,-3,-155,-154,-190,-1,1,-247,-142,0,2,23,-2,-262,1,0
25,9,0,16,1,140,345,485,3,155,154,190,1,-1,247,142,0,-2,-23,2,262,-1,0
25,9,1,-16,-1,-116,-152,-268,-3,-155,-110,3,3,2,-268,-142,0,0,-161,0,-151,45,0
25,9,1,16,1,116,152,268,3,155,110,-3,-3,-2,268,142,0,0,161,0,151,-45,0
25,9,0,-16,-1,-116,0,-116,0,190,9,-190,1,1,-116,-116,0,-190,38,190,-230,-126,0
25,9,0,16,1,116,0,116,0,-190,-9,190,-1,-1,116,116,0,190,-38,-190,230,126,0
25,9,0,-16,-1,-121,-105,-226,-1,85,-62,-190,1,1,-226,-142,0,-85,-67,85,-230,14,0
25,9,0,16,1,121,105,226,1,-85,62,190,-1,-1,226,142,0,85,67,-85,230,-14,0
25,10,0,-16,-1,-130,-256,-386,-2,-75,-59,-181,-1,1,-247,-142,0,12,13,-12,-262,16,0
25,10,0,16,1,130,256,386,2,75,59,181,1,-1,247,142,0,-12,-13,12,262,-16,0
25,10,0,-16,-1,-140,-345,-485,-3,-155,-154,-190,-1,1,-247,-142,0,2,23,-2,-262,1,0
25,10,0,16,1,140,345,485,3,155,154,190,1,-1,247,142,0,-2,-23,2,262,-1,0
25,10,1,-16,-1,-62,0,-62,-2,64,-110,-64,0,0,-62,-62,0,0,0,0,0,19,0
25,10,1,16,1,62,0,62,2,-64,110,64,0,0,62,62,0,0,0,0,0,-19,0
25,10,0,-16,-1,-116,0,-116,0,190,9,-190,1,1,-116,-116,0,-190,38,190,-230,-126,0
25,10,0,16,1,116,0,116,0,-190,-9,190,-1,-1,116,116,0,190,-38,-190,230,126,0
25,10,0,-16,-1,-121,-105,-226,-1,85,-62,-190,1,1,-226,-142,0,-85,-67,85,-230,14,0
25,10,0,16,1,121,105,226,1,-85,62,190,-1,-1,226,142,0,85,67,-85,230,-14,0
25,18,0,-70,-1,-66,0,-66,-1,-157,3,157,0,0,-66,-66,0,0,0,0,0,8,0
25,18,0,70,1,66,0,66,1,157,-3,-157,0,0,66,66,0,0,0,0,0,-8,0
25,18,0,-70,-1,-47,-283,-330,-2,-63,-92,-220,1,0,-330,-78,0,-23,-44,23,-29,27,0
25,18,0,70,1,47,283,330,2,63,92,220,-1,0,330,78,0,23,44,-23,29,-27,0
25,18,1,-70,-1,-57,-142,-199,-2,78,-48,-220,-1,1,-199,-78,0,-185,196,185,-54,32,0
25,18,1,70,1,57,142,199,2,-78,48,220,1,-1,199,78,0,185,-196,-185,54,-32,0
25,18,0,-70,-1,-52,-222,-274,-1,-2,71,-220,1,0,-274,-78,0,-84,17,84,-29,-33,0
25,18,0,70,1,52,222,274,1,2,-71,220,-1,0,274,78,0,84,-17,-84,29,33,0
25,18,0,-70,-1,-49,0,-49,0,220,62,-220,2,0,-49,-49,0,-220,204,220,86,-49,0
25,18,0,70,1,49,0,49,0,-220,-62,220,-2,0,49,49,0,220,-204,-220,-86,49,0
25,19,0,-70,-1,-66,0,-66,-1,-157,3,157,0,0,-66,-66,0,0,0,0,0,8,0
25,19,0,70,1,66,0,66,1,157,-3,-157,0,0,66,66,0,0,0,0,0,-8,0
25,19,1,-70,-1,-47,-283,-330,-2,-63,-92,-220,1,0,-330,-78,0,-23,-44,23,-29,27,0
25,19,1,70,1,47,283,330,2,63,92,220,-1,0,330,78,0,23,44,-23,29,-27,0
25,19,0,-70,-1,-70,-121,-191,-1,99,-48,-220,1,0,-191,-78,0,-185,118,185,-29,11,0
25,19,0,70,1,70,121,191,1,-99,48,220,-1,0,191,78,0,185,-118,-185,29,-11,0
25,19,0,-70,-1,-52,-222,-274,-1,-2,71,-220,1,0,-274,-78,0,-84,17,84,-29,-33,0
25,19,0,70,1,52,222,274,1,2,-71,220,-1,0,274,78,0,84,-17,-84,29,33,0
25,19,0,-70,-1,-49,0,-49,0,220,62,-220,2,0,-49,-49,0,-220,204,220,86,-49,0
25,19,0,70,1,49,0,49,0,-220,-62,220,-2,0,49,49,0,220,-204,-220,-86,49,0
25,20,0,-70,-1,-66,0,-66,-1,-157,3,157,0,0,-66,-66,0,0,0,0,0,8,0
25,20,0,70,1,66,0,66,1,157,-3,-157,0,0,66,66,0,0,0,0,0,-8,0
25,20,0,-70,-1,-8,-220,-228,-1,-32,-92,-188,2,0,-228,-78,0,0,-16,0,86,-4,0
25,20,0,70,1,8,220,228,1,32,92,188,-2,0,228,78,0,0,16,0,-86,4,0
25,20,1,-70,-1,-70,-121,-191,-1,99,-48,-220,1,1,-191,-78,0,-131,87,131,-60,11,0
25,20,1,70,1,70,121,191,1,-99,48,220,-1,-1,191,78,0,131,-87,-131,60,-11,0
25,20,0,-70,-1,-52,-222,-274,-1,-2,71,-220,1,1,-274,-78,0,-30,-14,30,-60,-33,0
25,20,0,70,1,52,222,274,1,2,-71,220,-1,-1,274,78,0,30,14,-30,60,33,0
25,20,0,-70,-1,-49,0,-49,0,220,62,-220,2,0,-49,-49,0,-220,204,220,86,-49,0
25,20,0,70,1,49,0,49,0,-220,-62,220,-2,0,49,49,0,220,-204,-220,-86,49,0
25,21,1,-70,-1,-66,0,-66,-1,-157,3,157,0,0,-66,-66,0,0,0,0,0,8,0
25,21,1,70,1,66,0,66,1,157,-3,-157,0,0,66,66,0,0,0,0,0,-8,0
25,21,0,-70,-1,-8,-220,-228,-1,-32,-92,-188,2,0,-228,-78,0,0,-16,0,86,-4,0
25,21,0,70,1,8,220,228,1,32,92,188,-2,0,228,78,0,0,16,0,-86,4,0
25,21,0,-70,-1,3,-113,-110,0,107,-48,-220,2,0,-110,-78,0,-107,91,107,86,3,0
25,21,0,70,1,-3,113,110,0,-107,48,220,-2,0,110,78,0,107,-91,-107,-86,-3,0
25,21,0,-70,-1,-52,-222,-274,-1,-2,71,-220,1,2,-191,-78,0,26,61,-26,-68,-33,0
25,21,0,70,1,52,222,274,1,2,-71,220,-1,-2,191,78,0,-26,-61,26,68,33,0
25,21,0,-70,-1,-49,0,-49,0,220,62,-220,2,0,-49,-49,0,-220,204,220,86,-49,0
25,21,0,70,1,49,0,49,0,-220,-62,220,-2,0,49,49,0,220,-204,-220,-86,49,0
26,2,0,-37,-1,-57,59,2,0,59,37,0,1,1,2,2,0,-23,23,23,-145,-22,0
26,2,0,37,1,57,-59,-2,0,-59,-37,0,-1,-1,-2,-2,0,23,-23,-23,145,22,0
26,2,1,-37,-1,-72,-36,-108,-1,-36,-4,0,0,0,-108,-81,0,36,-36,-36,0,32,0
26,2,1,37,1,72,36,108,1,36,4,0,0,0,108,81,0,-36,36,36,0,-32,0
26,2,0,-37,-1,-69,-36,-105,-1,-36,-8,0,-1,0,-105,-81,0,36,-36,-36,-188,28,0
26,2,0,37,1,69,36,105,1,36,8,0,1,0,105,81,0,-36,36,36,188,-28,0
26,2,0,-37,-1,-87,-36,-123,-1,-36,-122,0,3,0,-123,-81,0,36,-36,-36,-217,-86,0
26,2,0,37,1,87,36,123,1,36,122,0,-3,0,123,81,0,-36,36,36,217,86,0
26,2,0,-37,-1,-96,-36,-132,-1,-36,-91,0,0,0,-132,-81,0,36,-36,-36,0,-55,0
26,2,0,37,1,96,36,132,1,36,91,0,0,0,132,81,0,-36,36,36,0,55,0
26,4,0,-3,-1,-2,0,-2,0,24,45,-24,-1,0,-2,-2,0,-59,59,59,120,21,0
26,4,0,3,1,2,0,2,0,-24,-45,24,1,0,2,2,0,59,-59,-59,-120,-21,0
26,4,1,-3,-1,55,-27,28,0,-35,8,8,-2,0,28,28,0,0,0,0,197,43,0
26,4,1,3,1,-55,27,-28,0,35,-8,-8,2,0,-28,-28,0,0,0,0,-197,-43,0
26,4,0,-3,-1,-35,0,-35,0,-3,4,3,0,0,-35,-35,0,0,0,0,0,7,0
26,4,0,3,1,35,0,35,0,3,-4,-3,0,0,35,35,0,0,0,0,0,-7,0
26,4,0,-3,-1,-32,-95,-127,-1,-71,-114,-24,1,-1,-127,-85,0,0,0,0,48,-43,0
26,4,0,3,1,32,95,127,1,71,114,24,-1,1,127,85,0,0,0,0,-48,43,0
26,4,0,-3,-1,-41,-27,-68,-1,-71,-83,44,-2,0,-68,-68,0,0,0,0,197,-12,0
26,4,0,3,1,41,27,68,1,71,83,-44,2,0,68,68,0,0,0,0,-197,12,0
26,5,1,-3,-1,-2,0,-2,0,24,45,-24,-1,0,-2,0,0,-59,59,59,120,21,0
26,5,1,3,1,2,0,2,0,-24,-45,24,1,0,2,0,0,59,-59,-59,-120,-21,0
26,5,0,-3,-1,-11,113,102,1,137,8,-24,1,-1,102,74,0,-208,208,208,48,-97,0
26,5,0,3,1,11,-113,-102,-1,-137,-8,24,-1,1,-102,-74,0,208,-208,-208,-48,97,0
26,5,0,-3,-1,-35,0,-35,0,-3,4,3,0,0,-35,0,0,0,0,0,0,7,0
26,5,0,3,1,35,0,35,0,3,-4,-3,0,0,35,0,0,0,0,0,0,-7,0
26,5,0,-3,-1,-32,-95,-127,-1,-71,-114,-24,1,-1,-127,0,0,0,0,0,48,-43,0
26,5,0,3,1,32,95,127,1,71,114,24,-1,1,127,0,0,0,0,0,-48,43,0
26,5,0,-3,-1,-41,113,72,-1,-71,-83,184,-2,1,72,44,0,0,0,0,57,-12,0
26,5,0,3,1,41,-113,-72,1,71,83,-184,2,-1,-72,-44,0,0,0,0,-57,12,0
26,6,0,-3,-1,-58,83,25,1,107,45,-24,1,-1,25,0,0,-178,178,178,48,-62,0
26,6,0,3,1,58,-83,-25,-1,-107,-45,24,-1,1,-25,0,0,178,-178,-178,-48,62,0
26,6,0,-3,-1,-11,113,102,1,137,8,-24,1,-1,102,74,0,-208,208,208,48,-97,0
26,6,0,3,1,11,-113,-102,-1,-137,-8,24,-1,1,-102,-74,0,208,-208,-208,-48,97,0
26,6,1,-3,-1,-35,0,-35,0,-3,4,3,0,0,-35,0,0,0,0,0,0,7,0
26,6,1,3,1,35,0,35,0,3,-4,-3,0,0,35,0,0,0,0,0,0,-7,0
26,6,0,-3,-1,-32,-95,-127,-1,-71,-114,-24,1,-1,-127,0,0,0,0,0,48,-43,0
26,6,0,3,1,32,95,127,1,71,114,24,-1,1,127,0,0,0,0,0,-48,43,0
26,6,0,-3,-1,-41,113,72,-1,-71,-83,184,-2,1,72,44,0,0,0,0,57,-12,0
26,6,0,3,1,41,-113,-72,1,71,83,-184,2,-1,-72,-44,0,0,0,0,-57,12,0
26,8,0,-35,-1,-35,-52,-87,0,-52,45,0,3,-2,-87,-62,0,-156,156,156,-9,23,0
26,8,0,35,1,35,52,87,0,52,-45,0,-3,2,87,62,0,156,-156,-156,9,-23,0
26,8,0,-35,-1,12,-22,-10,0,-22,8,0,3,-2,-10,-10,0,-186,186,186,-9,-12,0
26,8,0,35,1,-12,22,10,0,22,-8,0,-3,2,10,10,0,186,-186,-186,9,12,0
26,8,0,-35,-1,-2,-52,-54,0,-85,4,33,1,0,-54,-54,0,22,37,-22,-20,42,0
26,8,0,35,1,2,52,54,0,85,-4,-33,-1,0,54,54,0,-22,-37,22,20,-42,0
26,8,0,-35,-1,-9,-230,-239,-2,-230,-114,0,3,-2,-239,-62,0,22,-22,-22,-9,42,0
26,8,0,35,1,9,230,239,2,230,114,0,-3,2,239,62,0,-22,22,22,9,-42,0
26,8,1,-35,-1,-18,-22,-40,-2,-230,-83,208,0,0,-40,-40,0,22,-22,-22,0,73,0
26,8,1,35,1,18,22,40,2,230,83,-208,0,0,40,40,0,-22,22,22,0,-73,0
26,13,0,-88,-1,-72,-44,-116,-1,3,-37,-47,3,-1,-116,-87,0,-3,128,3,-45,-8,0
26,13,0,88,1,72,44,116,1,-3,37,47,-3,1,116,87,0,3,-128,-3,45,8,0
26,13,0,-88,-1,-80,-14,-94,0,33,-41,-47,-1,-2,-94,-87,0,-167,167,167,-7,-14,0
26,13,0,88,1,80,14,94,0,-33,41,47,1,2,94,87,0,167,-167,-167,7,14,0
26,13,1,-88,-1,-84,0,-84,-1,25,-45,-25,0,0,-84,-84,0,0,0,0,0,4,0
26,13,1,88,1,84,0,84,1,-25,45,25,0,0,84,84,0,0,0,0,0,-4,0
26,13,0,-88,-1,-100,0,-100,-2,-152,-159,152,0,0,-100,-87,0,0,0,0,0,-7,0
26,13,0,88,1,100,0,100,2,152,159,-152,0,0,100,87,0,0,0,0,0,7,0
26,13,0,-88,-1,-75,59,-16,-1,106,-128,-47,2,0,-16,-16,0,-81,81,81,-148,-26,0
26,13,0,88,1,75,-59,16,1,-106,128,47,-2,0,16,16,0,81,-81,-81,148,26,0
26,14,1,-93,-1,-72,-106,-178,-1,3,-37,-109,3,-2,-178,-146,0,-3,128,3,17,-8,0
26,14,1,93,1,72,106,178,1,-3,37,109,-3,2,178,146,0,3,-128,-3,-17,8,0
26,14,1,-93,-1,-80,-76,-156,0,33,-41,-109,-1,-3,-156,-146,0,-167,167,167,55,-14,0
26,14,1,93,1,80,76,156,0,-33,41,109,1,3,156,146,0,167,-167,-167,-55,14,0
26,14,1,-93,-1,-125,0,-125,0,109,-45,-109,3,-2,-125,-125,0,-109,234,109,17,-58,0
26,14,1,93,1,125,0,125,0,-109,45,109,-3,2,125,125,0,109,-234,-109,-17,58,0
26,14,1,-93,-1,-100,0,-100,-2,-152,-159,152,0,0,-100,-100,0,0,0,0,0,-7,0
26,14,1,93,1,100,0,100,2,152,159,-152,0,0,100,100,0,0,0,0,0,7,0
26,14,1,-93,-1,-75,-3,-78,-1,106,-128,-109,2,-1,-78,-78,0,-81,81,81,-86,-26,0
26,14,1,93,1,75,3,78,1,-106,128,109,-2,1,78,78,0,81,-81,-81,86,26,0
26,18,0,-2,-1,-66,156,90,0,156,41,0,-4,-1,90,0,0,-134,173,134,46,-66,0
26,18,0,2,1,66,-156,-90,0,-156,-41,0,4,1,-90,0,0,134,-173,-134,-46,66,0
26,18,0,-2,-1,-14,0,-14,-1,-22,4,22,-4,-1,-14,0,0,22,17,-22,46,-2,0
26,18,0,2,1,14,0,14,1,22,-4,-22,4,1,14,0,0,-22,-17,22,-46,2,0
26,18,0,-2,-1,-70,10,-60,-1,10,-4,0,0,0,-60,0,0,-10,10,10,0,22,0
26,18,0,2,1,70,-10,60,1,-10,4,0,0,0,60,0,0,10,-10,-10,0,-22,0
26,18,0,-2,-1,-24,202,178,-2,202,-118,0,-2,1,178,67,0,-173,118,173,24,27,0
26,18,0,2,1,24,-202,-178,2,-202,118,0,2,-1,-178,-67,0,173,-118,-173,-24,-27,0
26,18,1,-2,-1,-20,7,-13,-2,7,-87,0,-1,0,-13,0,0,-59,-69,59,-29,54,0
26,18,1,2,1,20,-7,13,2,-7,87,0,1,0,13,0,0,59,69,-59,29,-54,0
26,19,0,-2,-1,-66,156,90,0,156,41,0,-4,-1,90,0,0,-134,173,134,46,-66,0
26,19,0,2,1,66,-156,-90,0,-156,-41,0,4,1,-90,0,0,134,-173,-134,-46,66,0
26,19,0,-2,-1,-14,0,-14,-1,-22,4,22,-4,-1,-14,0,0,22,17,-22,46,-2,0
