PID,Step,Rank,ResultingOptMakespan,Followed,phi.proc,phi.startTime,phi.endTime,phi.jobOps,phi.arrivalTime,phi.totproc,phi.wait,phi.mac,phi.macOps,phi.macfree,phi.makespan,phi.step,phi.slotReduced,phi.slots,phi.slotsTotal,phi.wrmMac,phi.wrmJob,phi.wrmTotal
74,9,1,3,0,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,9,-1,-1,0,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,9,1,1,0,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,10,-1,-3,1,-38,0,-38,0,0,-174,0,0,0,-38,0,0,0,0,0,0,-174,0
74,10,1,3,1,38,0,38,0,0,174,0,0,0,38,0,0,0,0,0,0,174,0
74,10,-1,-3,0,-4,0,-4,0,0,8,0,0,0,-4,0,0,0,0,0,0,8,0
74,10,1,3,0,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,10,-1,-1,0,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,10,1,1,0,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,11,-1,-3,1,-39,0,-39,1,105,-174,-105,1,-1,-39,0,0,-2,35,2,33,-215,0
74,11,1,3,1,39,0,39,-1,-105,174,105,-1,1,39,0,0,2,-35,-2,-33,215,0
74,11,-1,-3,0,-4,0,-4,0,0,8,0,0,0,-4,0,0,0,0,0,0,8,0
74,11,1,3,0,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,11,-1,-1,0,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,11,1,1,0,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,12,-1,-3,1,-37,40,3,2,145,-174,-105,2,-1,3,0,0,-4,72,4,38,-255,0
74,12,1,3,1,37,-40,-3,-2,-145,174,105,-2,1,-3,0,0,4,-72,-4,-38,255,0
74,12,-1,-3,0,-4,0,-4,0,0,8,0,0,0,-4,0,0,0,0,0,0,8,0
74,12,1,3,0,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,12,-1,-1,0,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,12,1,1,0,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,13,-1,-3,1,-38,82,44,3,187,-174,-105,3,-1,44,17,0,-13,117,13,43,-297,0
74,13,1,3,1,38,-82,-44,-3,-187,174,105,-3,1,-44,-17,0,13,-117,-13,-43,297,0
74,13,-1,-3,0,-4,0,-4,0,0,8,0,0,0,-4,0,0,0,0,0,0,8,0
74,13,1,3,0,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,13,-1,-1,0,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,13,1,1,0,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,14,-1,-3,1,-38,123,85,4,228,-174,-105,4,-1,85,41,0,-17,154,17,42,-338,0
74,14,1,3,1,38,-123,-85,-4,-228,174,105,-4,1,-85,-41,0,17,-154,-17,-42,338,0
74,14,-1,-3,0,-4,0,-4,0,0,8,0,0,0,-4,0,0,0,0,0,0,8,0
74,14,1,3,0,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,14,-1,-1,0,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,14,1,1,0,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,15,-1,-3,1,-4,0,-4,0,0,8,0,0,0,-4,0,0,0,0,0,0,8,0
74,15,1,3,1,4,0,4,0,0,-8,0,0,0,4,0,0,0,0,0,0,-8,0
74,15,-1,-1,1,2,0,2,0,0,-2,0,0,0,2,0,0,0,0,0,0,-2,0
74,15,1,1,1,-2,0,-2,0,0,2,0,0,0,-2,0,0,0,0,0,0,2,0
74,16,-1,-7,1,-2,0,-2,1,184,-2,-184,1,-1,-2,0,0,-39,74,39,72,-81,0
74,16,1,7,1,2,0,2,-1,-184,2,184,-1,1,2,0,0,39,-74,-39,-72,81,0
74,16,-1,-7,0,-2,0,-2,0,0,6,0,0,0,-2,0,0,0,0,0,0,6,0
74,16,1,7,0,2,0,2,0,0,-6,0,0,0,2,0,0,0,0,0,0,-6,0
74,17,-1,-7,1,-6,75,69,2,259,-2,-184,2,-1,69,61,0,-72,144,72,75,-156,0
74,17,1,7,1,6,-75,-69,-2,-259,2,184,-2,1,-69,-61,0,72,-144,-72,-75,156,0
74,17,-1,-7,0,-2,0,-2,0,0,6,0,0,0,-2,0,0,0,0,0,0,6,0
74,17,1,7,0,2,0,2,0,0,-6,0,0,0,2,0,0,0,0,0,0,-6,0
74,18,-1,-7,1,1,146,147,3,330,-2,-184,3,-1,147,78,0,-102,219,102,81,-227,0
74,18,1,7,1,-1,-146,-147,-3,-330,2,184,-3,1,-147,-78,0,102,-219,-102,-81,227,0
74,18,-1,-7,0,-2,0,-2,0,0,6,0,0,0,-2,0,0,0,0,0,0,6,0
74,18,1,7,0,2,0,2,0,0,-6,0,0,0,2,0,0,0,0,0,0,-6,0
74,19,-1,-7,1,-1,224,223,4,408,-2,-184,4,-1,223,76,0,-139,293,139,80,-305,0
74,19,1,7,1,1,-224,-223,-4,-408,2,184,-4,1,-223,-76,0,139,-293,-139,-80,305,0
74,19,-1,-7,0,-2,0,-2,0,0,6,0,0,0,-2,0,0,0,0,0,0,6,0
74,19,1,7,0,2,0,2,0,0,-6,0,0,0,2,0,0,0,0,0,0,-6,0
74,20,-1,-7,1,-2,0,-2,0,0,6,0,0,0,-2,0,0,0,0,0,0,6,0
74,20,1,7,1,2,0,2,0,0,-6,0,0,0,2,0,0,0,0,0,0,-6,0
75,0,-1,-14,0,-22,0,-22,0,0,-82,0,0,0,-22,-22,0,0,0,0,0,-82,0
75,0,1,14,0,22,0,22,0,0,82,0,0,0,22,22,0,0,0,0,0,82,0
75,0,-1,-14,0,-17,0,-17,0,0,-69,0,0,0,-17,-17,0,0,0,0,0,-69,0
75,0,1,14,0,17,0,17,0,0,69,0,0,0,17,17,0,0,0,0,0,69,0
75,0,-1,-14,0,-28,0,-28,0,0,-128,0,0,0,-28,-28,0,0,0,0,0,-128,0
75,0,1,14,0,28,0,28,0,0,128,0,0,0,28,28,0,0,0,0,0,128,0
75,0,-1,-14,1,-35,0,-35,0,0,-159,0,0,0,-35,-35,0,0,0,0,0,-159,0
75,0,1,14,1,35,0,35,0,0,159,0,0,0,35,35,0,0,0,0,0,159,0
75,0,-1,-14,0,-13,0,-13,0,0,-51,0,0,0,-13,-13,0,0,0,0,0,-51,0
75,0,1,14,0,13,0,13,0,0,51,0,0,0,13,13,0,0,0,0,0,51,0
75,1,-1,-12,0,-22,0,-22,0,0,-82,0,0,0,-22,-22,0,0,0,0,0,-82,0
75,1,1,12,0,22,0,22,0,0,82,0,0,0,22,22,0,0,0,0,0,82,0
75,1,-1,-12,0,-17,0,-17,0,0,-69,0,0,0,-17,-17,0,0,0,0,0,-69,0
75,1,1,12,0,17,0,17,0,0,69,0,0,0,17,17,0,0,0,0,0,69,0
75,1,-1,-12,0,-28,0,-28,0,0,-128,0,0,0,-28,-28,0,0,0,0,0,-128,0
75,1,1,12,0,28,0,28,0,0,128,0,0,0,28,28,0,0,0,0,0,128,0
75,1,-1,-12,1,-33,0,-33,1,52,-159,-52,1,-1,-33,-33,0,-52,52,52,59,-211,0
75,1,1,12,1,33,0,33,-1,-52,159,52,-1,1,33,33,0,52,-52,-52,-59,211,0
75,1,-1,-12,0,-13,0,-13,0,0,-51,0,0,0,-13,-13,0,0,0,0,0,-51,0
75,1,1,12,0,13,0,13,0,0,51,0,0,0,13,13,0,0,0,0,0,51,0
75,2,-1,-12,0,-22,0,-22,0,0,-82,0,0,0,-22,-22,0,0,0,0,0,-82,0
75,2,1,12,0,22,0,22,0,0,82,0,0,0,22,22,0,0,0,0,0,82,0
75,2,-1,-12,0,-17,0,-17,0,0,-69,0,0,0,-17,-17,0,0,0,0,0,-69,0
75,2,1,12,0,17,0,17,0,0,69,0,0,0,17,17,0,0,0,0,0,69,0
75,2,-1,-12,0,-28,0,-28,0,0,-128,0,0,0,-28,-28,0,0,0,0,0,-128,0
75,2,1,12,0,28,0,28,0,0,128,0,0,0,28,28,0,0,0,0,0,128,0
75,2,-1,-12,1,-34,54,20,2,106,-159,-52,2,-1,20,20,0,-106,106,106,53,-265,0
75,2,1,12,1,34,-54,-20,-2,-106,159,52,-2,1,-20,-20,0,106,-106,-106,-53,265,0
75,2,-1,-12,0,-13,0,-13,0,0,-51,0,0,0,-13,-13,0,0,0,0,0,-51,0
75,2,1,12,0,13,0,13,0,0,51,0,0,0,13,13,0,0,0,0,0,51,0
75,3,-1,-12,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,3,1,12,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,3,-1,-12,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,3,1,12,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,3,-1,-12,0,-28,0,-28,0,0,-128,0,0,0,-28,0,0,0,0,0,0,-128,0
75,3,1,12,0,28,0,28,0,0,128,0,0,0,28,0,0,0,0,0,0,128,0
75,3,-1,-12,1,-34,107,73,3,159,-159,-52,3,-1,73,53,0,-159,159,159,58,-318,0
75,3,1,12,1,34,-107,-73,-3,-159,159,52,-3,1,-73,-53,0,159,-159,-159,-58,318,0
75,3,-1,-12,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,3,1,12,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,4,-1,-12,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,4,1,12,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,4,-1,-12,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,4,1,12,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,4,-1,-12,0,-28,0,-28,0,0,-128,0,0,0,-28,0,0,0,0,0,0,-128,0
75,4,1,12,0,28,0,28,0,0,128,0,0,0,28,0,0,0,0,0,0,128,0
75,4,-1,-12,1,-33,160,127,4,212,-159,-52,4,-1,127,54,0,-212,212,212,64,-371,0
75,4,1,12,1,33,-160,-127,-4,-212,159,52,-4,1,-127,-54,0,212,-212,-212,-64,371,0
75,4,-1,-12,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,4,1,12,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,5,-1,-12,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,5,1,12,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,5,-1,-12,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,5,1,12,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,5,-1,-12,1,-28,0,-28,0,0,-128,0,0,0,-28,0,0,0,0,0,0,-128,0
75,5,1,12,1,28,0,28,0,0,128,0,0,0,28,0,0,0,0,0,0,128,0
75,5,-1,-12,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,5,1,12,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,6,-1,-9,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,6,1,9,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,6,-1,-9,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,6,1,9,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,6,-1,-9,1,-29,0,-29,1,111,-128,-111,1,-1,-29,0,0,-5,57,5,64,-187,0
75,6,1,9,1,29,0,29,-1,-111,128,111,-1,1,29,0,0,5,-57,-5,-64,187,0
75,6,-1,-9,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,6,1,9,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,7,-1,-9,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,7,1,9,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,7,-1,-9,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,7,1,9,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,7,-1,-9,1,-31,58,27,2,169,-128,-111,2,-1,27,0,0,-10,116,10,59,-245,0
75,7,1,9,1,31,-58,-27,-2,-169,128,111,-2,1,-27,0,0,10,-116,-10,-59,245,0
75,7,-1,-9,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,7,1,9,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,8,-1,-9,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,8,1,9,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,8,-1,-9,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,8,1,9,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,8,-1,-9,1,-25,114,89,3,225,-128,-111,3,-1,89,21,0,-13,172,13,64,-301,0
75,8,1,9,1,25,-114,-89,-3,-225,128,111,-3,1,-89,-21,0,13,-172,-13,-64,301,0
75,8,-1,-9,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,8,1,9,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,9,-1,-9,0,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,9,1,9,0,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,9,-1,-9,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,9,1,9,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,9,-1,-9,1,-25,176,151,4,287,-128,-111,4,-1,151,62,0,-21,233,21,69,-363,0
75,9,1,9,1,25,-176,-151,-4,-287,128,111,-4,1,-151,-62,0,21,-233,-21,-69,363,0
75,9,-1,-9,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,9,1,9,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,10,-1,-9,1,-22,0,-22,0,0,-82,0,0,0,-22,0,0,0,0,0,0,-82,0
75,10,1,9,1,22,0,22,0,0,82,0,0,0,22,0,0,0,0,0,0,82,0
75,10,-1,-9,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,10,1,9,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,10,-1,-9,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,10,1,9,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,11,-1,-3,1,-14,0,-14,1,176,-82,-176,1,-1,-14,0,0,-7,64,7,71,-147,0
75,11,1,3,1,14,0,14,-1,-176,82,176,-1,1,14,0,0,7,-64,-7,-71,147,0
75,11,-1,-3,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,11,1,3,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,11,-1,-3,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,11,1,3,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,12,-1,-3,1,-19,73,54,2,249,-82,-176,2,-1,54,0,0,-24,140,24,68,-220,0
75,12,1,3,1,19,-73,-54,-2,-249,82,176,-2,1,-54,0,0,24,-140,-24,-68,220,0
75,12,-1,-3,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,12,1,3,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,12,-1,-3,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,12,1,3,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,13,-1,-3,1,-21,141,120,3,317,-82,-176,3,-1,120,34,0,-30,202,30,67,-288,0
75,13,1,3,1,21,-141,-120,-3,-317,82,176,-3,1,-120,-34,0,30,-202,-30,-67,288,0
75,13,-1,-3,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,13,1,3,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,13,-1,-3,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,13,1,3,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,14,-1,-3,1,-16,207,191,4,383,-82,-176,4,-1,191,71,0,-34,267,34,72,-354,0
75,14,1,3,1,16,-207,-191,-4,-383,82,176,-4,1,-191,-71,0,34,-267,-34,-72,354,0
75,14,-1,-3,0,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,14,1,3,0,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,14,-1,-3,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,14,1,3,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,15,-1,-3,1,-17,0,-17,0,0,-69,0,0,0,-17,0,0,0,0,0,0,-69,0
75,15,1,3,1,17,0,17,0,0,69,0,0,0,17,0,0,0,0,0,0,69,0
75,15,-1,-3,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,15,1,3,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,16,-1,-1,1,-15,3,-12,1,246,-69,-243,1,-1,-12,0,0,0,64,0,68,-139,0
75,16,1,1,1,15,-3,12,-1,-246,69,243,-1,1,12,0,0,0,-64,0,-68,139,0
75,16,-1,-1,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,16,1,1,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,17,-1,-1,1,-16,75,59,2,321,-69,-246,2,-1,59,0,0,-4,144,4,70,-211,0
75,17,1,1,1,16,-75,-59,-2,-321,69,246,-2,1,-59,0,0,4,-144,-4,-70,211,0
75,17,-1,-1,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,17,1,1,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,18,-1,-1,1,-16,146,130,3,392,-69,-246,3,-1,130,9,0,-9,211,9,71,-282,0
75,18,1,1,1,16,-146,-130,-3,-392,69,246,-3,1,-130,-9,0,9,-211,-9,-71,282,0
75,18,-1,-1,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,18,1,1,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,19,-1,-1,1,-15,217,202,4,463,-69,-246,4,-1,202,72,0,-9,276,9,71,-353,0
75,19,1,1,1,15,-217,-202,-4,-463,69,246,-4,1,-202,-72,0,9,-276,-9,-71,353,0
75,19,-1,-1,0,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,19,1,1,0,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
75,20,-1,-1,1,-13,0,-13,0,0,-51,0,0,0,-13,0,0,0,0,0,0,-51,0
75,20,1,1,1,13,0,13,0,0,51,0,0,0,13,0,0,0,0,0,0,51,0
76,0,-1,-2,0,-3,0,-3,0,0,-2,0,0,0,-3,-3,0,0,0,0,0,-2,0
76,0,1,2,0,3,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0
76,0,-1,-2,1,-14,0,-14,0,0,-66,0,0,0,-14,-14,0,0,0,0,0,-66,0
76,0,1,2,1,14,0,14,0,0,66,0,0,0,14,14,0,0,0,0,0,66,0
76,0,-1,-2,0,2,0,2,0,0,37,0,0,0,2,2,0,0,0,0,0,37,0
76,0,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,-2,0,0,0,0,0,-37,0
76,0,-1,-6,0,-26,0,-26,0,0,-147,0,0,0,-26,-26,0,0,0,0,0,-147,0
76,0,1,6,0,26,0,26,0,0,147,0,0,0,26,26,0,0,0,0,0,147,0
76,0,-1,-2,0,2,0,2,0,0,6,0,0,0,2,2,0,0,0,0,0,6,0
76,0,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,-2,0,0,0,0,0,-6,0
76,1,-1,-2,0,-3,0,-3,0,0,-2,0,0,0,-3,-3,0,0,0,0,0,-2,0
76,1,1,2,0,3,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0
76,1,-1,-2,1,-14,0,-14,1,50,-66,-50,1,-1,-14,-14,0,-50,50,50,70,-116,0
76,1,1,2,1,14,0,14,-1,-50,66,50,-1,1,14,14,0,50,-50,-50,-70,116,0
76,1,-1,-2,0,2,0,2,0,0,37,0,0,0,2,2,0,0,0,0,0,37,0
76,1,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,-2,0,0,0,0,0,-37,0
76,1,-1,-6,0,-26,0,-26,0,0,-147,0,0,0,-26,-26,0,0,0,0,0,-147,0
76,1,1,6,0,26,0,26,0,0,147,0,0,0,26,26,0,0,0,0,0,147,0
76,1,-1,-2,0,2,0,2,0,0,6,0,0,0,2,2,0,0,0,0,0,6,0
76,1,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,-2,0,0,0,0,0,-6,0
76,2,-1,-2,0,-3,0,-3,0,0,-2,0,0,0,-3,-3,0,0,0,0,0,-2,0
76,2,1,2,0,3,0,3,0,0,2,0,0,0,3,3,0,0,0,0,0,2,0
76,2,-1,-2,1,-15,50,35,2,100,-66,-50,2,-1,35,35,0,-100,100,100,58,-166,0
76,2,1,2,1,15,-50,-35,-2,-100,66,50,-2,1,-35,-35,0,100,-100,-100,-58,166,0
76,2,-1,-2,0,2,0,2,0,0,37,0,0,0,2,2,0,0,0,0,0,37,0
76,2,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,-2,0,0,0,0,0,-37,0
76,2,-1,-6,0,-26,0,-26,0,0,-147,0,0,0,-26,-26,0,0,0,0,0,-147,0
76,2,1,6,0,26,0,26,0,0,147,0,0,0,26,26,0,0,0,0,0,147,0
76,2,-1,-2,0,2,0,2,0,0,6,0,0,0,2,2,0,0,0,0,0,6,0
76,2,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,-2,0,0,0,0,0,-6,0
76,3,-1,-2,0,-3,0,-3,0,0,-2,0,0,0,-3,0,0,0,0,0,0,-2,0
76,3,1,2,0,3,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0
76,3,-1,-2,1,-14,99,85,3,149,-66,-50,3,-1,85,50,0,-149,149,149,65,-215,0
76,3,1,2,1,14,-99,-85,-3,-149,66,50,-3,1,-85,-50,0,149,-149,-149,-65,215,0
76,3,-1,-2,0,2,0,2,0,0,37,0,0,0,2,0,0,0,0,0,0,37,0
76,3,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,0,0,0,0,0,0,-37,0
76,3,-1,-6,0,-26,0,-26,0,0,-147,0,0,0,-26,0,0,0,0,0,0,-147,0
76,3,1,6,0,26,0,26,0,0,147,0,0,0,26,0,0,0,0,0,0,147,0
76,3,-1,-2,0,2,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,6,0
76,3,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,0,0,0,0,0,0,-6,0
76,4,-1,-2,0,-3,0,-3,0,0,-2,0,0,0,-3,0,0,0,0,0,0,-2,0
76,4,1,2,0,3,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0
76,4,-1,-2,1,-14,149,135,4,199,-66,-50,4,-1,135,50,0,-199,199,199,59,-265,0
76,4,1,2,1,14,-149,-135,-4,-199,66,50,-4,1,-135,-50,0,199,-199,-199,-59,265,0
76,4,-1,-2,0,2,0,2,0,0,37,0,0,0,2,0,0,0,0,0,0,37,0
76,4,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,0,0,0,0,0,0,-37,0
76,4,-1,-6,0,-26,0,-26,0,0,-147,0,0,0,-26,0,0,0,0,0,0,-147,0
76,4,1,6,0,26,0,26,0,0,147,0,0,0,26,0,0,0,0,0,0,147,0
76,4,-1,-2,0,2,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,6,0
76,4,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,0,0,0,0,0,0,-6,0
76,5,-1,-2,1,-3,0,-3,0,0,-2,0,0,0,-3,0,0,0,0,0,0,-2,0
76,5,1,2,1,3,0,3,0,0,2,0,0,0,3,0,0,0,0,0,0,2,0
76,5,-1,-2,0,2,0,2,0,0,37,0,0,0,2,0,0,0,0,0,0,37,0
76,5,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,0,0,0,0,0,0,-37,0
76,5,-1,-6,0,-26,0,-26,0,0,-147,0,0,0,-26,0,0,0,0,0,0,-147,0
76,5,1,6,0,26,0,26,0,0,147,0,0,0,26,0,0,0,0,0,0,147,0
76,5,-1,-2,0,2,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,6,0
76,5,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,0,0,0,0,0,0,-6,0
76,6,-1,-2,1,-1,0,-1,1,111,-2,-111,1,-1,-1,0,0,-11,61,11,81,-63,0
76,6,1,2,1,1,0,1,-1,-111,2,111,-1,1,1,0,0,11,-61,-11,-81,63,0
76,6,-1,-2,0,2,0,2,0,0,37,0,0,0,2,0,0,0,0,0,0,37,0
76,6,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,0,0,0,0,0,0,-37,0
76,6,-1,-4,0,-26,0,-26,0,0,-147,0,0,0,-26,0,0,0,0,0,0,-147,0
76,6,1,4,0,26,0,26,0,0,147,0,0,0,26,0,0,0,0,0,0,147,0
76,6,-1,-2,0,2,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,6,0
76,6,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,0,0,0,0,0,0,-6,0
76,7,-1,-2,1,-1,63,62,2,174,-2,-111,2,-1,62,0,0,-25,125,25,70,-126,0
76,7,1,2,1,1,-63,-62,-2,-174,2,111,-2,1,-62,0,0,25,-125,-25,-70,126,0
76,7,-1,-2,0,2,0,2,0,0,37,0,0,0,2,0,0,0,0,0,0,37,0
76,7,1,2,0,-2,0,-2,0,0,-37,0,0,0,-2,0,0,0,0,0,0,-37,0
76,7,-1,-4,0,-26,0,-26,0,0,-147,0,0,0,-26,0,0,0,0,0,0,-147,0
76,7,1,4,0,26,0,26,0,0,147,0,0,0,26,0,0,0,0,0,0,147,0
76,7,-1,-2,0,2,0,2,0,0,6,0,0,0,2,0,0,0,0,0,0,6,0
76,7,1,2,0,-2,0,-2,0,0,-6,0,0,0,-2,0,0,0,0,0,0,-6,0
76,8,-1,-2,1,-2,126,124,3,237,-2,-111,3,-1,124,50,0,-38,187,38,76,-189,0
